run,algorithm,setting,seed,training_episodes,selected_episode,n_confirmation,pnl,objective,as_objective,twap_objective,difference_as,difference_twap,auction_gain,auction_pnl_gain,opening_inventory,terminal_inventory,inventory_rms,auction_qty,auction_abs_qty,cancels,validation_initial,validation_last,validation_selected,alpha,initial_inventory,beta,child_cap,lambda_inv,auction_weight,reward_scale,hidden_width,clob_warmup,auction_warmup,objective_ci_low,objective_ci_high,difference_as_ci_low,difference_as_ci_high,auction_gain_ci_low,auction_gain_ci_high,pnl_ci_low,pnl_ci_high
sac_history,sac,historical_sp500_midquotes,627,180,150,128,5.5241374667166205,4.5740708348026295,-1.0264798627086853,-0.3904236991564959,5.600550697511315,4.964494533959125,0.03205515863302461,0.4108386043693576,2.741339457925361,5.117312228245993,9.747136153322126,-2.3759727703206313,2.85840051694857,8.7890625,-3.8717847217234613,3.7492650007456114,3.85440485835102,0.01,100,1.0,30,0.01,0.0001,1.0,256,512,256,1.5495239595632562,7.421145330031076,4.836993854719614,6.390124765290669,-0.09918674795212208,0.16342083019655004,2.6801888505342,8.116570349386866
sac_liquid,sac,synthetic_rough_heston,626,180,180,128,11.76899570814552,11.369730970586623,9.53641791919797,3.184095722692748,1.8333130513886549,8.185635247893876,-0.1693225157554467,-0.1118848856422725,2.4846423500200974,1.9104266054011898,6.3187398867091975,0.5742157446189077,0.8477593787810703,7.6171875,7.500973630450125,7.578766646852409,7.578766646852409,0.01,100,1.0,30,0.01,0.0001,1.0,64,512,256,7.221751754549597,15.412543865544553,0.33840363753773933,3.1538181238042364,-0.32979282437650725,-0.03777780889200216,7.670526187694173,15.852679828358376
sac_marketcv,sac,synthetic_rough_heston,624,180,180,128,7.898108949057206,3.754699100780101,-39.49652745472429,6.254948182334477,43.251226555504395,-2.500249081554375,2.1931256114176017,0.7618773199730549,24.623558458365068,14.962316578622469,25.747729525617142,9.661241879742601,10.858917643851385,0.125,-96.65472454822748,-6.720793650521254,-6.720793650521254,0.01,160,1.0,2,0.00625,0.0001,0.625,64,512,256,-9.176789046459588,14.50046427149458,38.350751855587184,47.759808625169754,0.5723366063573488,3.430135576324148,-3.018303104845196,17.493268075949224
sac_matched,sac,synthetic_rough_heston,624,180,120,128,-0.9217050605892472,-16.780075964738025,-39.49652745472429,6.254948182334477,22.71645148998627,-23.035024147072505,47.77448380619314,-8.915345906243303,107.00679029127677,40.09986725110648,50.37200953569159,66.90692304017027,66.90879756575313,0.046875,-96.65472454822748,-33.513816038780035,-29.938760230022698,0.01,160,1.0,2,0.00625,0.0001,0.625,64,512,256,-28.812412101794532,-5.2501524105548505,18.261247021953807,27.08822195787107,43.208433555511725,52.06659190945178,-11.694603713443628,8.959961847269069
sac_message,sac,synthetic_rough_heston,625,180,180,128,-3.2104177975141037,-7.834366817279526,-51.79987806259595,-2.794688065012049,43.96551124531642,-5.039678752267477,2.7580078662532626,0.5394427792159391,26.676392974603765,19.067090122114713,27.199850057720305,7.6093028524890505,9.018294401018935,7.2890625,-47.65083500767729,4.186170043724418,4.186170043724418,0.01,160,1.0,2,0.00625,0.0001,0.625,64,512,256,-19.474236174897747,2.094381516217066,39.20752221134967,48.25016598118736,1.729530048658647,3.793819846467633,-12.686337818432253,5.589542781673851
sac_persistent,sac,synthetic_rough_heston,625,180,180,128,-2.558669715142965,-9.019466460166484,-51.79987806259595,-2.794688065012049,42.78041160242947,-6.224778395154436,0.06401258362233606,-0.07560215856991748,26.091248089782553,25.704072411207797,32.15163260557328,0.38717567857475366,0.42384657748817584,0.03125,-47.65083500767729,3.428778882207154,3.428778882207154,0.01,160,1.0,2,0.00625,0.0001,0.625,64,512,256,-18.888543684807097,0.3765252753714541,39.57501285923638,46.000505539061756,0.0068805077140682595,0.13084987853882893,-11.265975147142038,5.355340184815355
sac_resolution,sac,synthetic_rough_heston,626,180,180,128,11.291872310718603,10.901784637880747,9.536709162999024,3.185780085064329,1.3650754748817233,7.716004552816419,-0.09532122205438814,0.07943700622348646,1.4996783978914547,0.9214856154987554,6.245699903436407,0.5781927823926991,2.735732607035515,7.25,7.845376996460812,7.904158480563014,7.904158480563014,0.01,100,0.25,30,0.01,0.0001,1.0,256,512,256,6.371941212457879,15.189690417949473,-0.4130168415997348,2.8953352260037764,-0.2345298537399234,0.037265801797669966,6.876663366118744,15.523800482930394
sac_resolution_history,sac,historical_sp500_midquotes,627,180,150,128,5.480618068765081,4.979466459460026,-1.0264413983923122,-0.39712512085764295,6.005907857852338,5.376591580317669,0.44573213755096547,0.7016560924721764,2.020627592858708,3.277832074834813,7.079206235907068,-1.2572044819761046,4.431697059059201,3.8359375,-3.7173430407397756,3.389347680380759,3.8052578943228705,0.01,100,0.25,30,0.01,0.0001,1.0,256,512,256,2.103150527710524,7.864481827907106,5.3123938531551556,6.777440094362013,0.311919113734998,0.586461122414961,2.398649455308482,8.232911788982996
sac_units,sac,synthetic_rough_heston,622,180,150,128,7.769756440803024,7.6760410643725585,-38.44694620949798,-7.217597522818266,46.12298727387054,14.893638587190823,-0.1255104645982989,-0.05186186793282574,0.5084332301916146,-0.11565556189247893,1.369053515611909,0.6240887920840935,0.7022167333232461,0.2734375,-68.35524864819736,0.11002664530034978,0.37068498290710683,0.01,200,1.0,30,0.05,0.0001,0.5,64,512,256,-1.33035862770958,15.71218616427588,29.573280048654837,63.67681185286575,-0.21783855436470206,-0.05041329218040393,-0.3067528453334682,15.794750242113803
sac_verified,sac,synthetic_rough_heston,628,180,180,128,10.05733243971973,9.79690289111868,8.691684243907925,1.5577863315179337,1.1052186472107548,8.239116559600749,-0.009507456440955225,-0.018628459389361515,2.2599693050584246,1.8989805464177798,5.103229845901995,0.36098875864064517,0.9867792540955895,7.7734375,9.24510449844174,11.793027846059992,11.793027846059992,0.01,100,0.25,30,0.01,0.0001,1.0,256,2500,960,5.860545803217342,13.709882121816369,0.3445332967457921,1.830468551361657,-0.07633783775647002,0.07212846084366999,5.990782628999388,13.854074752043463
sac_verified_history,sac,historical_sp500_midquotes,627,180,150,128,7.131400953536247,6.706179027969847,-1.0264413983923122,-0.39712512085764295,7.732620426362159,7.10330414882749,0.4258190852071036,0.6351968424638454,1.8458539744476476,2.7905311152149403,6.520904274457651,-0.9446771407672929,3.5745701634315235,3.7578125,-3.7173430407397756,5.1496621470567385,5.371496605431384,0.01,100,0.25,30,0.01,0.0001,1.0,256,2500,960,3.583487282396935,9.762614794242626,7.154107319635049,8.332565450913231,0.30112464216837653,0.5582785657201883,3.926732325556453,10.064714656479348
td3_capacity,td3,synthetic_rough_heston,626,180,120,128,11.058135383837822,10.182026348486652,9.53641791919797,3.184095722692748,0.6456084292886823,6.997930625793904,-0.04084947135798039,0.05895570855659661,3.458224136939072,1.6941827873468456,9.360069633027159,1.764041349592227,1.9701624751314786,12.234375,-3.4204487837258553,3.8499758589225963,6.881804234002714,0.01,100,1.0,30,0.01,0.0001,1.0,256,512,256,5.518305584374875,14.529088325432395,-1.9023348880636868,2.67081548486738,-0.1569152584396411,0.06510845616319572,6.563306059579703,15.16020801203857
td3_finite,td3,synthetic_rough_heston,623,180,90,128,-4.651273736879915,-310.1893718782981,-1595.855406436454,-466.75428415698275,1285.666034558156,156.5649122786846,167.2384406217012,-6.904711236880672,97.25,4.866858496318269,78.17136280523938,92.38314150368174,103.76271084600174,0.0,-2024.5006820269905,-453.6090624999988,-282.428107156437,0.01,250,1.0,2,0.05,0.0001,0.4,64,512,256,-424.9325866746416,-212.30599123464012,1169.0830652866289,1388.9101422726683,52.171397559624864,264.9346960285765,-20.246351988800352,10.444020217876522
td3_history,td3,historical_sp500_midquotes,627,180,180,128,6.659451567189606,6.308092986217095,-1.0264798627086853,-0.3904236991564959,7.334572848925781,6.6985166853735905,0.0,0.0,2.45608064932258,2.45608064932258,5.927550767159324,0.0,0.0,0.0,-8.06026598712485,5.20747922121924,5.20747922121924,0.01,100,1.0,30,0.01,0.0001,1.0,256,512,256,3.035501944592858,9.558777322131116,6.713521623332797,7.962002506317466,0.0,0.0,3.363141389316856,9.838120278025997
td3_liquid,td3,synthetic_rough_heston,626,180,90,128,13.037067673183875,12.21359374689651,9.53641791919797,3.184095722692748,2.6771758276985396,9.02949802420376,0.2908035043961124,0.2406504188932308,5.434221265668393,4.712487933929674,9.074546414490191,0.7217333317387188,0.7401708317387178,6.3359375,3.779681868763927,7.551044969088913,8.079034996619493,0.01,100,1.0,30,0.01,0.0001,1.0,64,512,256,7.684841584000792,16.767930045433943,0.6140234682188732,4.6095855982864045,0.09144237796637984,0.5433344815649869,8.827181413533397,17.44949637752834
