run,algorithm,setting,reserve,enabled,env_seed,pnl,objective,opening_inventory,final_inventory,auction_quantity,cancellation_fees,cancels
dqn_verified,dqn,synthetic_rough_heston,20,True,328726188,6.492446924965407,5.454259159409071,20.079149942741353,10.189149942739755,9.890000000001589,0.0,0
dqn_verified,dqn,synthetic_rough_heston,20,True,232867167,2.187131717220269,-2.3920635915414463,20.45006787400132,21.399054438833776,-0.9489865648324566,0.024,2
dqn_verified,dqn,synthetic_rough_heston,20,True,628415013,16.41860596331593,15.234910150259722,20.242279087305803,10.879778550394338,9.362500536911469,0.01,1
dqn_verified,dqn,synthetic_rough_heston,20,True,55294341,9.234882022021338,8.08058729301922,20.57631091141488,10.743810911413682,9.83250000000119,0.0,0
dqn_verified,dqn,synthetic_rough_heston,20,True,587962707,-9.023327959653018,-13.431175179681606,20.97487370771394,20.994873707713953,-0.0199999999999995,0.309,24
dqn_verified,dqn,synthetic_rough_heston,20,True,829705679,18.46096035281153,18.293082486801666,20.14582847624908,4.097290153380147,16.048538322868936,0.0,0
dqn_verified,dqn,synthetic_rough_heston,20,True,379368625,2.2452637344267714,0.5057611084164007,20.906520532284645,13.189020532285069,7.717499999999571,0.0,0
dqn_verified,dqn,synthetic_rough_heston,20,True,205709869,7.981076276821608,3.908243383963375,20.193760844799144,20.181260844799148,0.0124999999999992,0.056,5
dqn_verified,dqn,synthetic_rough_heston,20,True,865592973,-23.032308295065462,-27.033319549347404,20.790027975938287,20.002527975938285,0.7875000000000014,0.071,5
dqn_verified,dqn,synthetic_rough_heston,20,True,675392413,4.382432062949956,1.6101865631866257,20.594909312441573,16.650061560737036,3.944847751704542,0.035,3
dqn_verified,dqn,synthetic_rough_heston,20,True,1422536529,14.874743665486676,14.193162134720716,20.32829512079725,8.255795120798233,12.072499999999016,0.0,0
dqn_verified,dqn,synthetic_rough_heston,20,True,1001327361,15.67893648041536,12.11941100985111,20.561989625499137,18.86670472171611,1.6952849037830224,0.0,0
dqn_verified,dqn,synthetic_rough_heston,20,True,1177952687,15.653388679082129,15.048351545569188,20.091760206050964,7.77841329265128,12.313346913399691,0.0,0
dqn_verified,dqn,synthetic_rough_heston,20,True,1810240606,-2.2447351975951313,-6.371713455737872,20.327315831403126,20.314965562714452,0.0123502686886761,0.304,15
dqn_verified,dqn,synthetic_rough_heston,20,True,1181369059,4.830626454333891,2.635552231536858,20.17515885323904,14.815782877718725,5.359375975520323,0.011,1
dqn_verified,dqn,synthetic_rough_heston,20,True,1322332359,-2.451345679539518,-7.796322536758667,20.75528178055849,23.11920599246252,-2.363924211904043,0.035,2
dqn_verified,dqn,synthetic_rough_heston,20,True,38137826,15.22260185011961,12.261400544102546,20.29564140462901,17.208141404628982,3.087500000000041,0.04,2
dqn_verified,dqn,synthetic_rough_heston,20,True,440852670,26.319863162869297,23.335316968761532,20.843339181085824,17.275839181086877,3.5674999999989616,0.0,0
dqn_verified,dqn,synthetic_rough_heston,20,True,1945446605,18.28312339266813,16.043148562536302,20.35441133362825,14.966545460231718,5.3878658733965255,0.0,0
dqn_verified,dqn,synthetic_rough_heston,20,True,1154827508,15.303665069977797,14.083274267315591,20.84001716284736,11.047129956066431,9.792887206780946,0.0,0
dqn_verified,dqn,synthetic_rough_heston,20,True,993215842,0.561643207963425,-3.718121088327691,20.626015506625095,20.68759119929412,-0.0615756926690656,0.3,24
dqn_verified,dqn,synthetic_rough_heston,20,True,203881053,28.457595622127265,24.113077471309737,20.828617925467995,20.843507744181473,-0.0148898187134761,0.305,22
dqn_verified,dqn,synthetic_rough_heston,20,True,1698224781,1.1565959085470094,-2.3372622417332596,20.843045604050815,18.69186494248305,2.151180661567782,0.016,1
dqn_verified,dqn,synthetic_rough_heston,20,True,1641320225,-44.1673090215322,-48.467972167876994,20.58804027950761,20.7380402795076,-0.1500000000000056,0.105,14
dqn_verified,dqn,synthetic_rough_heston,20,True,835891747,20.505104188872792,19.536339020785295,20.957586896174405,9.84258689617469,11.114999999999696,0.0,0
dqn_verified,dqn,synthetic_rough_heston,20,True,2098874635,-31.342743721344537,-35.51892394284517,20.178204591475776,20.43570459147576,-0.2574999999999718,0.136,16
dqn_verified,dqn,synthetic_rough_heston,20,True,626392803,3.4658731591989635,2.9683899991431746,20.855990315351292,7.053248613623293,13.802741701727967,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,401058792,-10.95106423786092,-10.951236274063794,0.1311625719762759,0.1311625719762768,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1822668597,-1.729438507984014,-1.7308029117706545,0.3693783678886149,0.3693783678886184,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1465431171,2.410649434074003,2.4102958333189135,0.1880427491527854,0.1880427491528085,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,157564097,-2.5006369323527906,-2.508339753018028,0.8776571463411642,0.8776571463411651,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,245238582,-1.1110456378046365,-1.1178570188949095,0.8253109165807189,0.825310916580726,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1117977144,9.008143452951115,9.001879047256391,0.7914799867795779,0.7914799867795903,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,523826546,-0.0619292836654494,-0.062116184674817,0.1367117439606175,0.1367117439606389,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1124484429,-1.676408708353847,-1.6790898908378238,0.517801359980524,0.5178013599805205,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,171768458,16.35806841136764,16.354401438736573,0.6055553344712479,0.6055553344712195,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1868865057,3.0939363025572675,3.0923796722273473,0.3945415478654155,0.3945415478654048,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,301461638,12.09526830386676,12.095005440982428,0.162130467319244,0.1621304673192334,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1387055752,-13.374309757737135,-13.374882519811798,0.2393244815435053,0.2393244815434982,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1027367132,-16.35739901960187,-16.36645695354624,0.9517317870267163,0.9517317870267136,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1111389845,-15.823595097146608,-15.823615188347786,0.044823209587264,0.0448232095872698,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,180210118,5.055617969164814,5.0523544587660885,0.5712714239943892,0.5712714239943857,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1769597788,8.378346297738972,8.376114536054823,0.4724152499812106,0.4724152499812231,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1541083806,-12.650057162185476,-12.656954685769342,0.8305133101802369,0.8305133101802511,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,2073530583,0.0482486329092353,0.0479236739284669,0.1802661867262713,0.1802661867262962,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,583456263,22.278011138881993,22.27635300285428,0.4072021644974768,0.4072021644974848,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,269688897,17.585855232406175,17.584489088275213,0.3696138702702711,0.3696138702702898,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,977455710,-10.510118878099092,-10.51285466990219,0.5230479713274576,0.5230479713274807,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,2018195485,-10.593803642588682,-10.595249963804145,0.3803053004447037,0.3803053004446926,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1266812912,12.473925891928957,12.473430732476873,0.2225217859187722,0.2225217859187558,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1737039599,-20.990948260929144,-20.99274153411421,0.42347056391975,0.42347056391975,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,476600210,-1.7380626689609926,-1.7413145155757446,0.5702496483779527,0.5702496483779669,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,392787174,3.314107974723811,3.309875987433152,0.6505372618581902,0.6505372618581511,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,369185566,3.252073289011605,3.2518709555578895,0.14224396427106,0.1422439642710902,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1749636134,-18.85796707309601,-18.864410849160027,0.802731341360257,0.8027313413602446,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,510732936,5.814335114137066,5.810889558004434,0.5869885972172852,0.5869885972172959,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,569417501,-12.25236136122112,-12.261566211365889,0.9594191026224764,0.959419102622456,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1908420144,-5.1790690001489565,-5.1790916750051865,0.0476181228421239,0.0476181228421275,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,2034989486,-19.150642243652328,-19.15821483238605,0.8702062246227911,0.8702062246227626,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,564294971,0.027543797297767,0.0275055382719713,0.0618538808771518,0.0618538808771327,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1129817345,1.9707039833974704,1.9684451522884352,0.4752716180285716,0.4752716180285734,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1190000565,9.354962166282348,9.354489101041596,0.2175006300571738,0.2175006300571871,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1455278866,0.0501079669029422,0.0482750255513029,0.4281286432416209,0.4281286432416431,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1760722551,-4.0622759203506575,-4.069039473023713,0.8224082120854064,0.8224082120853957,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,328726188,2.928956267571266,2.9245821772460547,0.6613690592408403,0.6613690592408297,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,232867167,0.7356894801323506,0.7345172847774425,0.3423733860725946,0.3423733860725946,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,628415013,15.222543755337028,15.222172575756638,0.1926602139496367,0.1926602139496456,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,55294341,7.316587994489964,7.315789250644517,0.2826205663866687,0.2826205663866594,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,587962707,5.908358363221851,5.907672067148309,0.2619725316787509,0.2619725316787797,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,829705679,10.631464154521382,10.62638535965313,0.7126566402028516,0.712656640202864,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,379368625,-3.4147252193688473,-3.4147262205482845,0.0100058954475485,0.0100058954475565,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,205709869,10.433392436030772,10.432038107228385,0.3680120653439047,0.3680120653438967,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,865592973,-21.03959026546545,-21.046322512753022,0.8205027292809461,0.8205027292809461,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,675392413,4.539891142007036,4.531829009801544,0.8978937690780668,0.897893769078081,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1422536529,13.141558250299568,13.137040472853991,0.6721441397180854,0.6721441397180872,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1001327361,16.691612633587283,16.690352121099167,0.3550369682321701,0.355036968232163,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1177952687,16.08943779317815,16.086955263234053,0.4982499316705286,0.4982499316705393,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1810240606,-1.1446033743668522,-1.1537423584313098,0.95598033789706,0.9559803378970528,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1181369059,5.403707248364299,5.40226249838411,0.3800986687937779,0.3800986687937771,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1322332359,0.5272414593309804,0.5203348528172669,0.8310599565442658,0.8310599565442658,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,38137826,8.804599088241957,8.800340988519118,0.6525411652026634,0.652541165202678,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,440852670,20.10540032439349,20.09792445136799,0.8646313101834835,0.8646313101834959,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1945446605,11.657631886728268,11.654163940752284,0.5888926876759939,0.5888926876759886,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1154827508,3.9072261071942194,3.903990241693135,0.5688466841851181,0.5688466841851323,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,993215842,-2.6269448400944384,-2.6275812930901985,0.2522802005232449,0.2522802005232041,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,203881053,22.73053286512368,22.72316608657923,0.8582993967402643,0.858299396740259,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1698224781,2.660103815300318,2.6594340354786197,0.2588010474664912,0.2588010474665143,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,1641320225,-25.61958565671921,-25.62353845666913,0.6287129670940743,0.6287129670940601,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,835891747,12.108104188873767,12.09893446223652,0.957586896174405,0.9575868961743872,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,2098874635,-20.653340846300125,-20.657335711234012,0.6320494390383402,0.63204943903835,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,False,626392803,-0.7841276793351426,-0.7842019882373631,0.0862026114572813,0.0862026114572449,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,401058792,-11.067906946430288,-11.319005436115804,0.1311625719762759,-5.01097285649721,5.142135428473487,0.014,1
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1822668597,-1.983338507983586,-1.9925664471843925,0.3693783678886149,-0.9606216321115326,1.330000000000151,0.081,4
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1465431171,2.1741494340743666,2.172739110509954,0.1880427491527854,0.3755427491528156,-0.1875000000000071,0.274,12
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,157564097,-2.5776369323527906,-2.585339753018028,0.8776571463411642,0.8776571463411651,0.0,0.077,7
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,245238582,0.744879362197098,-1.1587449038395103,0.8253109165807189,-13.797189083420609,14.622500000001336,0.045,9
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1117977144,11.902403730755395,10.373657309016588,0.7914799867795779,-12.364248548693965,13.155728535473552,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,523826546,3.6921157058422978,2.1602709647432814,0.1367117439606175,-12.376771554403904,12.513483298364545,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1124484429,-0.0913837083553517,-1.4543695917078534,0.517801359980524,-11.674698640018516,12.192499999999036,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,171768458,16.72506841136783,16.70995306951184,0.6055553344712479,-1.229444665529396,1.8350000000006157,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1868865057,2.9754363025570636,2.9648367445692747,0.3945415478654155,1.0295415478643442,-0.6349999999989393,0.055,10
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,301461638,14.610018303867037,13.21457943790538,0.162130467319244,-11.812869532681958,11.975000000001192,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1387055752,-11.682334757737816,-12.549687140113551,0.2393244815435053,-9.3131755184563,9.5524999999998,0.123,11
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1027367132,-16.772428316076272,-16.778719253772763,0.9517317870267163,0.7931543164158771,0.1585774706108366,0.3960000000000001,21
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1111389845,-12.31504733420843,-13.310971290275315,0.044823209587264,-9.979598970233654,10.024422179820924,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,180210118,5.195835507697994,2.9606662589961004,0.5712714239943892,-14.950482429346197,15.52175385334058,0.015,5
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1769597788,7.733332280065952,6.676996773977806,0.4724152499812106,-10.27781837788616,10.750233627867384,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1541083806,-12.437515480642103,-16.608772252592413,0.8305133101802369,-20.423654844200406,21.254168154380658,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,2073530583,1.8458486329091104,-0.3444725765289322,0.1802661867262713,-14.7997338132753,14.980000000001596,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,583456263,25.938305962305098,25.341273692101563,0.4072021644974768,-7.7267863319981265,8.133988496495611,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,269688897,17.203230232406845,17.202282293718046,0.3696138702702711,-0.3078861297296447,0.6774999999999345,0.2809999999999999,16
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,977455710,-10.768744995797183,-10.769026665973223,0.5230479713274576,0.1678303238513774,0.3552176474761033,0.216,9
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,2018195485,-10.752361562285529,-11.277637269566446,0.3803053004447037,-7.247590684364818,7.627895984809511,0.006,3
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1266812912,12.666225891929573,12.456005639693652,0.2225217859187722,-4.584978214080406,4.8074999999991626,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1737039599,-21.009773260928675,-21.009939746882427,0.42347056391975,-0.1290294360801951,0.5524999999999451,0.1679999999999999,8
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,476600210,-2.0157876689611296,-2.032114110600447,0.5702496483779527,1.2777496483786592,-0.7075000000006924,0.1149999999999999,10
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,392787174,8.16183297472405,5.912744061032491,0.6505372618581902,-14.996962738139874,15.647499999998026,0.003,2
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,369185566,2.9726732890124548,2.971759774873071,0.14224396427106,0.302243964271172,-0.1600000000000818,0.305,16
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1749636134,-18.92790865069389,-18.934510755188025,0.802731341360257,0.8125333528007695,-0.0098020114405249,0.072,3
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,510732936,5.582735114137278,5.580164739760194,0.5869885972172852,0.5069885972172976,0.0799999999999983,0.238,21
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,569417501,-10.117643090379511,-12.16131673566771,0.9594191026224764,-14.295711403383176,15.255130506005631,0.001,1
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1908420144,-5.320069000148957,-5.3200916750051865,0.0476181228421239,0.0476181228421275,0.0,0.141,14
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,2034989486,-16.550742243652408,-17.7883526090991,0.8702062246227911,-11.1247937753771,11.994999999999862,0.039,3
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,564294971,-0.143456202702233,-0.1434944617280286,0.0618538808771518,0.0618538808771327,0.0,0.171,9
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1129817345,2.6934039833977295,-2.883149982145242,0.4752716180285716,-23.614728381971645,24.090000000000217,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1190000565,9.107343427651722,9.107300873422334,0.2175006300571738,-0.0652336028344087,0.2827342328915959,0.2249999999999999,9
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1455278866,0.0501079669029422,0.0482750255513029,0.4281286432416209,0.4281286432416431,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1760722551,-2.849525920350061,-6.6092825157867185,0.8224082120854064,-19.390091787912343,20.21249999999774,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,328726188,2.5982806426678144,2.5947982711513196,0.6613690592408403,0.5901162187649993,0.0712528404758303,0.315,14
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,232867167,0.6266390278369217,0.0697243174134888,0.3423733860725946,-7.462671843404565,7.80504522947716,0.031,2
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,628415013,17.611050249768596,8.811716497718262,0.1926602139496367,-29.663670966436932,29.856331180386576,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,55294341,7.22818799449176,7.22803763645875,0.2826205663866687,0.1226205663866912,0.1599999999999681,0.074,3
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,587962707,5.638358363221851,5.5896996844756766,0.2619725316787509,2.205871228022488,-1.9438986963437084,0.27,20
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,829705679,12.564696801590094,5.3182428854213075,0.7126566402028516,-26.919238317918257,27.63189495812112,0.001,1
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,379368625,-3.8610964906769514,-3.862826443043828,0.0100058954475485,-0.4159269607607235,0.4259328562082801,0.391,21
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,205709869,12.324731136028277,11.916822952658167,0.3680120653439047,-6.386769006078971,6.754781071422868,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,865592973,-21.064590265465448,-21.07132251275302,0.8205027292809461,0.8205027292809461,0.0,0.025,4
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,675392413,6.332991142007813,4.360481500191073,0.8978937690780668,-14.044606230922746,14.942500000000829,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1422536529,12.843929471450943,12.842636575937746,0.6721441397180854,0.3595685627525432,0.312575576965544,0.282,12
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1001327361,16.609612633587282,16.608352121099166,0.3550369682321701,0.355036968232163,0.0,0.082,4
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1177952687,15.46786958892335,14.04387745493668,0.4982499316705286,-11.933114153424786,12.431364085095325,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1810240606,-1.0956215146359172,-1.101150420909982,0.95598033789706,-0.7435661553664743,1.6995464932635271,0.019,1
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1181369059,5.902007248365408,3.267910276158402,0.3800986687937779,-16.229901331206563,16.61000000000034,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1322332359,0.2486604041332611,-1.466913750607187,0.8310599565442658,-13.097992803252138,13.929052759796404,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,38137826,8.556021027220181,8.223469562538194,0.6525411652026634,-5.766727535457068,6.419268700659746,0.0559999999999999,6
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,440852670,20.10540032439349,20.09792445136799,0.8646313101834835,0.8646313101834959,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1945446605,11.407031886727856,11.403795497826945,0.5888926876759939,0.5688926876759925,0.019999999999996,0.2449999999999999,10
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1154827508,3.508601107193768,3.507662624284656,0.5688466841851181,0.3063466841850726,0.2625000000000597,0.354,17
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,993215842,-2.7849448400944383,-2.7855812930901984,0.2522802005232449,0.2522802005232041,0.0,0.158,17
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,203881053,22.61253286512368,22.60516608657923,0.8582993967402643,0.858299396740259,0.0,0.118,14
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1698224781,3.6410459826638544,-0.1070663958324438,0.2588010474664912,-19.36004229978927,19.618843347255783,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,1641320225,-26.047585656720067,-26.05791254466497,0.6287129670940743,1.016212967094038,-0.387499999999978,0.3970000000000001,23
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,835891747,12.037163831113736,12.03291206892858,0.957586896174405,0.6520553799452946,0.3055315162290926,0.019,1
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,2098874635,-20.763215846299428,-20.790261274873817,0.6320494390383402,1.6445494390375464,-1.0124999999991964,0.12,15
ddpg_paper_actor,ddpg,synthetic_rough_heston,0,True,626392803,-1.0937276793351776,-1.0939642157024032,0.0862026114572813,-0.1537973885427641,0.2400000000000091,0.288,16
ddpg_paper_actor,ddpg,synthetic_rough_heston,10,False,401058792,-9.543646192185406,-10.722965366746266,10.85964628595636,10.859646285956366,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,10,False,1822668597,1.0864993017403322,-0.0474587320809407,10.648746563897888,10.648746563897898,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,10,False,1465431171,9.761240898867982,8.591629467403552,10.814857518545622,10.81485751854563,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,10,False,157564097,2.8025881489320454,1.73941024088235,10.311051876747086,10.311051876747085,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,10,False,245238582,-1.5110456378024535,-2.682919202208872,10.82531091658072,10.825310916580726,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,10,False,1117977144,7.391647334799927,6.204728443015982,10.89458072522271,10.894580725222724,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,10,False,523826546,-3.355518698212109,-4.409203683454026,10.26491590438964,10.264915904389657,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,10,False,1124484429,-2.4952159097119875,-3.5978758051829742,10.500761379400004,10.500761379400004,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,10,False,171768458,18.258068411367276,17.133290371841966,10.605555334471248,10.60555533447122,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,10,False,1868865057,4.9721064600671525,3.816511464058891,10.74986044564423,10.74986044564422,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,10,False,301461638,10.007236937903144,8.883151978591759,10.602287297142013,10.602287297142,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,10,False,1387055752,-19.3565526448765,-20.421019219041277,10.317298939958931,10.317298939958924,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,10,False,1027367132,-13.617992991068604,-14.74592101392229,10.620395580455964,10.620395580455964,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,10,False,1111389845,-19.452911721244163,-20.57447014987668,10.590365567970323,10.59036556797033,0.0,0.0,0
ddpg_paper_actor,ddpg,synthetic_rough_heston,10,False,180210118,3.655617969165178,2.5381001739675746,10.57127142399439,10.571271423994386,0.0,0.0,0
