episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,actor_loss_clob,ent_coef_clob,grad_norm_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,actor_loss_auction,ent_coef_auction,grad_norm_auction
96,-36.171083276369245,-38.309536967570715,-39.50217674116022,30.63401394741026,0.0,70.13619068857048,-1.1922004835868232,-0.000439289999999948,14.57886170635615,14.623452708582443,-0.04459100222626648,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,4.89530315928989,45.0,0.00014322624058656249,0.00014322624058656249,-0.1203793690022495,0.001487344402509431,6.02659814092848,0.41979467223087946,30.0,0.00014322624058656249,0.00014322624058656249,-1.241867192586263,0.0014382702182047069,1.7942751506964365
97,31.36959572437183,31.317234480845062,29.950388461554567,4.534653491886919,0.0,-25.41573496966764,-1.400897771791012,0.034051752499998166,0.27674207033470566,-2.2882579296654306,2.5650000000001434,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,5.178901048806997,39.0,0.00014212740117222579,0.00014212740117222579,-0.06135680450078768,0.0014961976856470872,6.307356345347869,0.5617907265822093,30.0,0.00014212740117222579,0.00014212740117222579,-1.2826841135819753,0.0014445502194575966,2.3052359342575075
98,-1.5049134946808918,-1.684871110458226,-1.6901179244022935,5.465335220217602,0.0,7.155453144619899,-0.05186156394250929,0.046614750000003105,0.00035884514275608126,-4.242141154857228,4.2424999999999855,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.058644986152649,40.0,0.00014103699211292427,0.00014103699211292427,-0.051109924493357536,0.001504566552466713,6.536604046821594,0.48449648718039195,30.0,0.00014103699211292427,0.00014103699211292427,-1.242151920000712,0.0014507469333087406,2.261107236146927
99,40.365669866932876,29.85158787082821,29.841868824380494,-1.254361406180354,0.0,-31.096230230560842,-0.23979163889560784,0.23007259244742995,55.35542520323193,32.42542520323313,22.9299999999988,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,5.219457648521246,43.0,0.0001399549487305211,0.0001399549487305211,-0.09389480411313302,0.0015131128210097897,6.496909945510154,0.422358900308609,30.0,0.0001399549487305211,0.0001399549487305211,-1.2916874329249064,0.0014566705174123248,2.2610208173592885
100,-42.85196724138239,-42.85211368317731,-47.340098726273744,3.7951070104988864,0.0,51.13520573677265,-4.487736620595022,-0.0002484225000000213,0.15851313768283148,0.1210131376828194,0.03749999999998366,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,5.943503919101897,42.0,0.00013888120684309353,0.00013888120684309353,-0.0420959618474756,0.0015216588397466001,6.006295635586693,0.5420512795448303,30.0,0.00013888120684309353,0.00013888120684309353,-1.307922931512197,0.0014624349229658644,2.383509357770284
101,-6.963969990942729,-6.965311381080423,-7.347285896288574,2.3797380577518257,-1.7763568394002505e-15,9.727023954040403,-0.3917888952029216,0.009814379999998492,0.4012500665262735,-0.36624993347356094,0.767499999999874,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,3.0,3.0,0.0,0.0,5.3165070178896885,43.0,0.00013781570276112607,0.00013781570276112607,-0.10352883817151536,0.001530405531940592,5.854941229487574,0.5146574392914772,30.0,0.00013781570276112607,0.00013781570276112607,-1.3303888122240701,0.0014683429656239847,2.173636583487193
102,19.69856277050075,17.402106310697445,16.579796025788834,16.17426247780786,0.0,-0.4055335479809872,-0.9075833949084009,0.08527311000000773,22.567828104908656,15.15406367877378,7.41376442613487,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8627155689483,47.0,0.00013675837328373252,0.00013675837328373252,-0.057670979265202864,0.0015396985963502146,5.814806121460935,0.46689760039250056,30.0,0.00013675837328373252,0.00013675837328373252,-1.3006172021230062,0.0014740683254785836,2.453797698020935
103,-3.9628437432729697,-4.709542006460014,-6.1952497511885625,16.525618879061195,0.0,22.720868630249758,-1.6614208059906517,0.1757130612622804,20.767001551515037,8.6411704252783,12.125831126236768,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,5.521577328443527,32.0,0.0001357091556949073,0.0001357091556949073,0.023289991775527596,0.0015480323709198274,7.159539744257927,0.4092651272813479,30.0,0.0001357091556949073,0.0001357091556949073,-1.3206377387046815,0.0014797449810430407,2.094760153690974
104,16.727831973339374,16.683490275362757,15.235245802884966,5.8566702228211245,0.0,-9.378575580063835,-1.4695456524760786,0.02130118000000012,0.18925314967300721,-2.1057468503268715,2.294999999999888,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,5.055018060061396,49.0,0.0001346679877598054,0.0001346679877598054,-0.04627825296959098,0.0015566136797281857,6.219037304119188,0.479996786514918,30.0,0.0001346679877598054,0.0001346679877598054,-1.3524568200111389,0.0014854193083010613,2.0698677003383636
105,-11.596407263452376,-11.59640780181662,-14.819396749174533,14.892514432863104,0.0,29.711911182037646,-3.2259775723603212,0.0029886250000001136,0.33248719938021054,0.007337330879867876,0.32514986850035865,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,5.0,5.0,0.0,0.0,5.270923708760461,43.0,0.00013363480772105087,0.00013363480772105087,-0.050019375763313716,0.0015660490255889504,5.912143518758374,0.43204563707113264,30.0,0.00013363480772105087,0.00013363480772105087,-1.3290059606234232,0.0014912199384222427,2.027727941672007
106,20.9097922161327,19.729998766802954,19.490139312628333,3.8001286413507676,1.7763568394002505e-15,-15.690010671277578,-0.3931928533107225,0.15333339913822866,23.9772032337884,10.861829723070361,13.115373510718047,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,4.930991433387579,43.0,0.00013260955429507377,0.00013260955429507377,-0.06316068179385606,0.0015749373624837676,6.242609417715738,0.4715540866057078,30.0,0.00013260955429507377,0.00013260955429507377,-1.3123041053613027,0.0014969444639670352,2.2881326496601107
107,-10.132679831802102,-20.348164889890178,-22.198121449365985,-11.883270097123237,0.0,10.31485135224273,-2.0814909594732427,0.23153440000000614,53.00167245012251,31.96167245012075,21.040000000001783,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.732582452685334,43.0,0.00013159216666847485,0.00013159216666847485,-0.0957844476107248,0.00158329896607198,6.404763720756353,0.4257629449168841,30.0,0.00013159216666847485,0.00013159216666847485,-1.3488682647546133,0.0015027030875595906,2.198074382543564
108,17.47987673669953,17.359708226716567,14.449571190281997,23.364224199900118,0.0,8.914653009618112,-2.9147053389367086,0.004568302500000315,3.7544492220715284,3.4665329939719722,0.28791622809957235,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,5.269351959228516,36.0,0.0001305825844944186,0.0001305825844944186,-0.068467878529595,0.001591147479808165,6.780928764078352,0.4501822963356972,30.0,0.0001305825844944186,0.0001305825844944186,-1.3948900640010833,0.001508418443457534,2.084546991189321
109,-27.056853850974978,-27.283855626606865,-34.08623784657706,14.375409309686717,0.0,48.46164715626379,-6.810320619970014,0.007938400000000678,5.5644703339604575,4.764470333960389,0.8000000000000682,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,1.0,0.0,2.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,5.316290435583695,46.0,0.0001295807478890537,0.0001295807478890537,-0.015811658747818157,0.0015993964372445707,6.491835049960924,0.5031474803884824,30.0,0.0001295807478890537,0.0001295807478890537,-1.4123286128044128,0.0015139744384214282,2.4460032522678374
110,43.25339152616265,43.202242162677244,43.17020021949875,4.1537674573749435,0.0,-39.0164327621238,-0.017835575681431237,-0.014206367500001168,0.07412250354478545,2.261622503544901,-2.187500000000135,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.310560321807861,35.0,0.00012858659742796092,0.00012858659742796092,-0.04052084567291396,0.0016079003955902797,6.117081553595407,0.5548485313852628,30.0,0.00012858659742796092,0.00012858659742796092,-1.5143437504768371,0.0015194778330624103,2.649208076794942
111,35.02154602268044,34.86117664833748,34.667418386510604,2.191448152697208,0.0,-32.4759702338134,-0.19375826182960054,-2.710505431213761e-20,4.004614517565557,4.004614517565532,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,5.604948198094087,34.0,0.00012760007414262835,0.00012760007414262835,0.03960310492445441,0.001614786996095277,6.782261042033925,0.45643838942050935,30.0,0.00012760007414262835,0.00012760007414262835,-1.3520905176798503,0.0015251434912594657,2.3381435215473174
112,19.968018027002472,19.836515381413925,19.887248226270245,6.7085798173402225,0.0,-13.178668408930017,0.0,0.050732844856730505,8.216329350576075,3.6263293505767873,4.589999999999279,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,3.0,0.0,1.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,5.575247661487476,37.0,0.0001266211195169537,0.0001266211195169537,-0.08069891381908108,0.0016222802097783297,6.296057984635636,0.450507411857446,30.0,0.0001266211195169537,0.0001266211195169537,-1.3277105629444121,0.0015308391419239342,2.138803098599116
113,12.133464142553043,12.129872098346409,11.999052550826494,0.45365880929872515,0.0,-11.54539374152777,-0.1393510025161504,0.008531455000001345,0.8250370780311584,0.59933665052577,0.22570042750538488,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,5.450129599184604,37.0,0.00012564967548377338,0.00012564967548377338,-0.09646682617430752,0.0016305135166574572,6.755036856677081,0.6089707801739375,30.0,0.00012564967548377338,0.00012564967548377338,-1.4233621994654337,0.0015365706679100791,2.8278043965498605
114,18.20139341262354,18.196229454584213,16.80509302660312,1.603211953913763,0.0,-15.201881072689376,-1.3911615379807323,2.5109999999977132e-05,0.7430478317534579,0.7186068493498635,0.02444098240357748,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,5.354568574486709,41.0,0.00012468568442141814,0.00012468568442141814,-0.1801730165394341,0.0016395549017299965,7.191494185750077,0.40134924203157424,30.0,0.00012468568442141814,0.00012468568442141814,-1.3638933638731638,0.0015421820144789914,2.2204232613245645
115,-50.16314781294322,-50.16453185506731,-55.942641899542494,-11.53358203037078,1.3877787807814457e-17,44.409059869171735,-5.778110044474143,1.0842021724855044e-19,0.37202716622422827,0.37202716622425314,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.434269189834595,37.0,0.00012372908915029538,0.00012372908915029538,-0.09859864333191433,0.0016479282860165916,6.996062936009587,0.4856112614274025,30.0,0.00012372908915029538,0.00012372908915029538,-1.4108084638913472,0.0015477261195580164,2.3670903662840526
116,-12.282850484654714,-12.30595062781778,-17.403812071888616,3.913239062355218,0.0,21.31705113424383,-5.1283272765708645,0.030465832499996803,0.18762687493064334,-1.519873125068842,1.7074999999994667,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,4.622468355539683,37.0,0.00012277983292949724,0.00012277983292949724,-0.06848277795959164,0.00165594245835736,6.183664044818363,0.37420715217789013,30.0,0.00012277983292949724,0.00012277983292949724,-1.3993236859639486,0.0015533464611507952,2.1916960775852203
117,-2.079041173510632,-3.640707611124538,-7.413244740558088,-1.5509691668100491,-3.552713678800501e-15,5.86227557374804,-4.008729162238232,0.23619203280563653,28.94754470730635,12.496665305648168,16.450879401658188,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,5.369048523902893,50.0,0.0001218378594534353,0.0001218378594534353,-0.07747303113341332,0.0016645170934498311,6.36359932422638,0.4389084592461586,30.0,0.0001218378594534353,0.0001218378594534353,-1.4648699442545572,0.001558995999706288,2.217502051591873
118,19.839615603563928,19.813076360742574,19.819035659583772,-7.176296178609211,0.0,-26.99533183819299,-0.006476168659901305,0.012435467499998739,0.15425447766691036,-1.6290869473835732,1.7833414250504658,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.077121918018047,39.0,0.00012090311284850062,0.00012090311284850062,-0.03584562490383784,0.001672964650564469,6.845888180610461,0.45934781233469646,30.0,0.00012090311284850062,0.00012090311284850062,-1.4643712302049001,0.001564391488985469,2.394920843839645
119,6.714939422405514,6.687429524657846,5.906037981417298,6.2400048776604,2.3314683517128287e-15,0.3339668962431005,-0.8466626757399984,0.06527113250000158,5.938128485396447,-1.6586107966508639,7.596739282047288,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45076676777431,35.0,0.00011997553766974952,0.00011997553766974952,-0.10819683452802045,0.001679566183260509,6.012677771704538,0.49837515701850255,30.0,0.00011997553766974952,0.00011997553766974952,-1.4612241586049397,0.001569830486550927,2.4907959520816805
120,29.106789414304426,29.09854379399891,29.097266931502983,5.504066059565476,0.0,-23.593200871937505,0.0,-0.0012768625000005459,0.8580539799766456,0.9080539799767067,-0.05000000000007532,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,1.0,0.0,2.0,5.889014823096139,35.0,0.00011905507889761495,0.00011905507889761495,-0.14957252788756575,0.0016862492376406278,7.493738869258336,0.33596147696177164,30.0,0.00011905507889761495,0.00011905507889761495,-1.5379423777262369,0.0015751491533592342,2.156696053345998
121,-3.404629025622315,-3.411683590270904,-3.7070179100480423,-2.9883969510501647,0.0,0.7186209589978751,-0.2893587397779811,-0.005975580000000819,0.29491455807047373,0.839914558070614,-0.5450000000001403,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,5.619043337993133,39.0,0.00011814168193464293,0.00011814168193464293,-0.16195454181004793,0.0016936643484932107,6.255988096579527,0.4497486730416616,30.0,0.00011814168193464293,0.00011814168193464293,-1.4618309458096823,0.0015803641018768153,2.4695293446381887
122,20.135787494556425,20.134414534589368,20.099886755100346,3.961067257222889,0.0,-16.138819497877442,-0.03420280199018322,-0.00032497750000048676,0.44803474426267087,0.37053474426262945,0.07750000000002188,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.30588686466217,46.0,0.00011723529260225412,0.00011723529260225412,0.006048062249370243,0.0017016889228809464,7.184076609818832,0.5222686260938645,30.0,0.00011723529260225412,0.00011723529260225412,-1.5056866765022279,0.0015858586799974244,2.521053691705068
123,-8.080345902616973,-9.908625303231025,-17.883402271611338,7.134071133557229,0.0,25.01747340516857,-8.112220175879116,0.13744320749999106,0.7071537710176017,-13.521388244607328,14.228542015624937,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,5.274898593018695,41.0,0.00011633585713753009,0.00011633585713753009,-0.08641276422252016,0.001709655739321578,7.256802884543815,0.3933017298579216,30.0,0.00011633585713753009,0.00011633585713753009,-1.4473380168279013,0.001591225911397487,2.29650763074557
124,1.8263904492159782,1.802182510797657,1.086527774731576,11.868464641944282,-4.440892098500626e-16,10.781936867212707,-0.9397161083206242,0.22406137225124548,14.69660995188329,-1.5558900481178348,16.252500000001117,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,3.0,3.0,0.0,0.0,5.260038847015018,42.0,0.00011544332219002443,0.00011544332219002443,-0.13353064168421996,0.0017174284993892624,6.569698157764616,0.3835187405347824,30.0,0.00011544332219002443,0.00011544332219002443,-1.4973651468753815,0.0015965204453095793,2.2858374536037447
125,31.375204251178207,31.028962216174587,30.820567320705138,-3.8377242472776607,0.0,-34.658291567982786,-0.23353474296797572,0.025139847499998372,9.281733467526706,5.88423346752675,3.3974999999999618,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,3.0,2.0,0.0,1.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,5.015504235313053,42.0,0.00011455763481859824,0.00011455763481859824,-0.12644422475603365,0.001725411544265669,6.444608495348976,0.47015301187833153,30.0,0.00011455763481859824,0.00011455763481859824,-1.4441439072291056,0.0016016163009529313,2.482722767194112
126,10.908839762394477,10.90398780487985,10.739787972490886,-0.5828116259680053,1.7763568394002505e-15,-11.322599598458892,-0.164900859888661,0.0007010274999999672,0.806559941040689,0.6965599410406371,0.1100000000000314,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.328626710435619,46.0,0.00011367874248827985,0.00011367874248827985,-0.1615208885429994,0.0017338805659876568,7.060227321541828,0.37156735608975094,30.0,0.00011367874248827986,0.00011367874248827986,-1.372784392038981,0.0016065909643657506,2.130226367712021
127,12.710818482613831,12.703825134078167,12.70685446144939,0.31088182880982657,0.0,-12.395972632639564,0.0,0.00302932736973034,0.4562375689611997,-0.8362624310385343,1.292499999999741,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,5.439437121815152,45.0,0.00011280659306714874,0.00011280659306714874,-0.12784667847057182,0.0017425957523907224,6.786704370710585,0.4541883528232574,30.0,0.00011280659306714875,0.00011280659306714875,-1.417225710550944,0.0016116474328252176,2.651230585575104
128,-5.631231747716592,-5.838070400042623,-8.894936590399189,2.126786540905006,0.0,11.021723131304192,-3.2399787653566943,0.1831125749999997,17.60045176234385,4.547951762343473,13.052500000000375,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,2.0,0.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,5.689098491555169,42.0,0.00011194113482324331,0.00011194113482324331,-0.1625625868993146,0.0017511126823678968,6.659604027157738,0.3911922131975492,30.0,0.00011194113482324331,0.00011194113482324331,-1.466390428940455,0.001616688227901856,2.153978258371353
129,10.894093794086366,10.865399993439413,10.884273880465837,4.487250385690498,0.0,-6.397023494775343,-0.006115097974671357,0.024988985000002163,0.8285755433921622,-1.6939244566082152,2.5225000000003845,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,1.0,0.0,1.0,5.347030418259757,42.0,0.0001110823164214923,0.0001110823164214923,-0.18502824354384625,0.0017583763664810075,6.687371577535357,0.4768177958826224,30.0,0.0001110823164214923,0.0001110823164214923,-1.4591636578241984,0.0016218282903234164,2.5033363103866577
130,-86.63200842585299,-104.87301199759636,-112.07034834198159,-72.64063844243712,0.0,39.429709899544484,-7.335567441884052,0.13823109749999893,61.02448790578408,42.70948790578433,18.31499999999976,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0327544533289394,52.0,0.0001102300869206699,0.0001102300869206699,-0.19206394427097762,0.0017661439062346919,6.615854763067686,0.3376897471646468,30.0,0.0001102300869206699,0.0001102300869206699,-1.4895861506462098,0.0016269812554431458,2.093518827358882
131,9.267882030600667,9.252053230636761,8.857803772889039,-16.39254435604305,0.0,-25.250348128932085,-0.4087091227487214,0.014459664999999122,0.5543744115188787,-1.2581255884809828,1.8124999999998437,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,5.179928038571332,37.0,0.00010938439577037412,0.00010938439577037412,-0.0734772794452068,0.0017734509546662102,6.806222181062441,0.4910070727268855,30.0,0.00010938439577037412,0.00010938439577037412,-1.442592473824819,0.0016319346381351353,2.759186391035716
132,3.0835136691598746,3.05600291246266,2.5212583520381586,2.665156421365221,0.0,0.14389806932705929,-0.5543980654232321,0.0196535049999989,0.5088633099072837,-1.6586366900926377,2.1674999999999365,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,6.23899468091818,39.0,0.00010854519280802836,0.00010854519280802836,-0.091419100188292,0.0017793916153888672,7.5151316447135725,0.5571412573258082,30.0,0.00010854519280802836,0.00010854519280802836,-1.4394843737284342,0.001636974971430997,2.9273513992627462
133,-0.16839745792618488,-0.18298743196483463,-5.119923484135839,5.009176968430424,4.440892098500626e-16,10.12910045256626,-4.950439877172926,0.013503825000000655,0.5465791437506482,-1.2078896488773196,1.754468792627959,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,5.811508655548096,42.0,0.00010771242825590599,0.00010771242825590599,-0.08612742403610832,0.0017863214986088376,7.884580231848217,0.5030284469326337,30.0,0.00010771242825590599,0.00010771242825590599,-1.5378412902355194,0.0016419497745422025,2.9781781593958536
134,-26.7955128085482,-27.052854284966045,-36.504863534951625,4.961852209198779,-3.608224830031759e-16,41.466715744150385,-9.509444194983791,0.057434945000004,0.7771164371945929,-5.072883562805744,5.850000000000325,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,5.282006388902664,40.0,0.00010688605271817782,0.00010688605271817782,-0.17487019607797266,0.0017933998489752412,8.01098004579544,0.5223254193862279,30.0,0.00010688605271817784,0.00010688605271817784,-1.5490660508473715,0.0016467953100800514,2.77239115635554
135,41.790972841998155,39.58357248157528,39.5073125718265,13.130815825359784,0.0,-26.37649674646675,-0.2909969135413064,0.21473700379296856,0.6651773595544483,-14.85732264044525,15.522499999999692,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,4.9311180301741055,51.0,0.00010606601717798212,0.00010606601717798212,-0.11276476733459562,0.0018014257189397718,7.424738715676701,0.5411469340324402,30.0,0.00010606601717798212,0.00010606601717798212,-1.5022291541099548,0.0016519301182900865,3.008689109484355
136,-33.72928106439367,-33.72930576973872,-36.06781593967428,15.874758336444275,-6.938893903907228e-18,51.942574276118556,-2.3385101699347075,1.0842021724855044e-19,0.04970447168791736,0.049704471687906704,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,5.399582137232241,46.0,0.00010525227299451708,0.00010525227299451708,-0.0929695866678072,0.001809817723646436,6.710744075153185,0.6095231051246325,30.0,0.00010525227299451708,0.00010525227299451708,-1.5519039432207744,0.0016568966559134424,3.436291980743408
137,26.630288614811885,26.630058232721826,26.638986397722473,-10.233002216674809,0.0,-36.871988614397296,0.0,0.00892816499999858,0.9099415387750867,-0.15178342796872135,1.0617249667438124,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,5.558076008772239,39.0,0.00010444477190015583,0.00010444477190015583,-0.11410117770234744,0.0018169595830094737,7.201226809085944,0.48316104312737784,30.0,0.00010444477190015582,0.00010444477190015582,-1.5764078060785929,0.0016617812138671677,2.931606125831604
138,4.406755866492167,4.213846704346665,2.8685649005363865,6.834386681229058,0.0,3.965821780692673,-1.398403218809996,0.05312141499999636,0.38035744601171473,-4.3921425539877745,4.772499999999486,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.785707884056624,43.0,0.0001036434659975832,0.0001036434659975832,-0.14201968150256677,0.0018239236804981564,7.0996199818544605,0.5698016479611396,30.0,0.0001036434659975832,0.0001036434659975832,-1.4919191161791483,0.00166662106057629,2.917824351787567
