episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,grad_norm_clob,actor_loss_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,grad_norm_auction,actor_loss_auction
146,-6.808620030333259,-17.35544078529284,-18.605929302684636,-5.103034910329701,0.0,13.502894392354934,-1.4773029744494153,0.22681445706007355,51.232384310110845,32.47586912610589,18.75651518400497,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,9.24994354248047,35.0,9.745041797638186e-05,9.745041797638186e-05,9.718993214198521,-0.5882177598336163,0.34169437338908515,30.0,9.745041797638186e-05,9.745041797638186e-05,1.5381476561228433,-0.7322492321332296
147,22.140144113158385,22.048959976078137,21.74502246427604,6.511992867241162,1.1102230246251565e-15,-15.233029597034873,-0.3720901050830321,0.06815259327856145,5.717171125805464,3.0196711258057443,2.6974999999996996,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.690464775902884,35.0,9.670277313296842e-05,9.670277313296842e-05,8.47039143698556,-0.6042118287748761,0.31078476111094155,30.0,9.670277313296842e-05,9.670277313296842e-05,1.3861313184102377,-0.7113779266675313
148,-6.422363572070026,-6.691238924267426,-9.019423379243168,4.217561442396963,0.0,13.236984821640135,-2.4086155111794483,0.08043105620261595,8.734680798664442,-5.185319201335638,13.920000000000066,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,9.414688915014267,32.0,9.596086426096992e-05,9.596086426096992e-05,8.968713730573654,-0.479185339063406,0.2917246277133624,30.0,9.596086426096992e-05,9.596086426096992e-05,1.4150809566179912,-0.8162824074427287
149,25.425991996095036,25.42463838290309,25.412220134585947,5.775789256896766,0.0,-19.636430877689186,-0.01662799831541406,0.0042097500000001595,0.6885567353970856,0.3679148260052694,0.3206419093918295,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.101139756766232,44.0,9.522464735370536e-05,9.522464735370536e-05,9.372611728581516,-0.5492636276917024,0.37564417769511543,30.0,9.522464735370536e-05,9.522464735370536e-05,1.7220027029514313,-0.7185402234395345
150,29.366043687465208,28.43670443160691,24.954303190592977,10.540106055909714,0.0,-14.414197134683274,-3.712049027826195,0.2296477868108793,17.957724353501106,9.640224353500798,8.317500000000354,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,9.43393521838718,45.0,9.44940787421155e-05,9.44940787421155e-05,9.876237540774875,-0.5886458646167408,0.3085316131512324,30.0,9.449407874211548e-05,9.449407874211548e-05,1.5167103310426076,-0.7179608901341756
151,29.350252981992526,27.307442062517087,27.37756441010692,8.583898270964008,0.0,-18.79366613914291,-0.02537904409960845,0.09550139168781324,32.12269365611452,14.292693656114785,17.829999999999707,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.196824803071863,51.0,9.376911509217231e-05,9.376911509217231e-05,8.288836245443306,-0.5883141331947767,0.35007896075646083,30.0,9.376911509217231e-05,9.376911509217231e-05,1.4319734434286753,-0.8220138271649678
152,-52.38115303919221,-68.18522062549899,-73.26478520891597,-52.032531700297305,0.0,21.23225350861868,-5.126288873419268,0.04672429000000209,49.451830061399505,39.754330061399315,9.69750000000018,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.372527330349653,39.0,9.304971340230894e-05,9.304971340230894e-05,10.332456197494116,-0.605470851848,0.3773510158061981,30.0,9.304971340230894e-05,9.304971340230894e-05,1.7234964092572531,-0.8510706424713135
153,21.60240572449584,21.51588048728068,20.906573747161005,21.269681537638817,0.0,0.3631077904777992,-0.6837095676737981,0.07440282755407433,10.695895582547251,2.941517248209812,7.754378334337443,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,6.0,6.0,0.0,0.0,11.0,11.0,0.0,0.0,4.0,2.0,0.0,2.0,9.710655119360947,41.0,9.233583100086872e-05,9.233583100086872e-05,10.886867941879645,-0.5850656543459211,0.3688190241654714,30.0,9.233583100086872e-05,9.233583100086872e-05,1.8180748204390207,-0.8156577229499817
154,48.91809723498045,42.98003105561187,43.119482264704956,5.961779887206936,0.0,-37.15770237749802,-0.004547530847371917,0.14399873993858425,41.663147609879076,24.368147609879134,17.29499999999992,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.413180589675903,43.0,9.162742554357426e-05,9.162742554357426e-05,9.776500180710194,-0.608794724657422,0.4248863940437635,30.0,9.162742554357428e-05,9.162742554357428e-05,1.957758895556132,-0.7183602313200633
155,43.698564900761994,43.65957778553054,43.213333135953924,3.109185042208314,0.0,-40.10414809374562,-0.4690321383366154,0.02278748876287427,0.1175134979713448,-1.9745155160558638,2.092029014027212,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,9.058819973722418,47.0,9.092445501101583e-05,9.092445501101583e-05,9.104744616975175,-0.5477241588135561,0.3827162524064382,30.0,9.092445501101583e-05,9.092445501101583e-05,1.6448532402515412,-0.7461689313252767
156,3.2175114504643716,3.209378484166466,1.878318285086828,9.068971474407803,0.0,7.190653189320968,-1.3411466944572012,0.010086495378517198,0.20817039869467635,-0.9018296013053337,1.1100000000000279,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,8.827401263373238,42.0,9.022687770615874e-05,9.022687770615874e-05,9.700812498728434,-0.6281465249402183,0.3746958260734876,30.0,9.022687770615874e-05,9.022687770615874e-05,1.797230056921641,-0.7736173292001088
157,-18.30470847065044,-18.511322906850523,-19.497880793450303,5.044675089883173,0.0,24.542555883333474,-1.0802642855438336,0.09370639895013988,8.267013929180763,-4.545486070818889,12.812499999999684,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,9.255008749339892,46.0,8.953465225187027e-05,8.953465225187027e-05,9.85885208585988,-0.5377836421779965,0.4180555045604706,30.0,8.953465225187026e-05,8.953465225187026e-05,2.081392059723536,-0.7611084938049316
158,30.74359370045022,30.72487639588421,30.75323528822594,10.307639739169224,0.0,-20.445595549056716,0.0,0.0283588923420116,0.6918879955939019,-1.3681120044063997,2.060000000000322,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,8.74718406352591,47.0,8.884773758846527e-05,8.884773758846527e-05,9.298079774734822,-0.6137008472629215,0.372156951824824,30.0,8.884773758846525e-05,8.884773758846525e-05,1.8943851987520854,-0.7575090607007344
159,-1.206641955903251,-2.6692104469995854,-3.7057502870717274,6.658093365542372,-3.552713678800501e-15,10.3638436526141,-1.2515281262460611,0.21498828617433804,30.481257153472768,12.093669794964367,18.387587358508405,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43327640979848,47.0,8.816609297127065e-05,8.816609297127065e-05,8.83891954827816,-0.592045941700538,0.41807898283004763,30.0,8.816609297127065e-05,8.816609297127065e-05,1.9261929432551066,-0.7115099509557088
160,36.20977369019056,36.1805330658148,33.9049699758737,1.7101343906859658,0.0,-32.19483558518774,-2.372130336821318,0.0965672468843953,7.482317537640654,-1.7099890167998026,9.19230655444046,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,9.18685957789421,48.0,8.748967796820874e-05,8.748967796820874e-05,9.82788356145223,-0.5676352096100649,0.40397022118171055,30.0,8.748967796820874e-05,8.748967796820874e-05,1.8366702536741892,-0.6607041597366333
161,-1.0726234249852422,-11.924299726209082,-13.17840343172008,-21.895112807406054,3.552713678800501e-15,-8.716709375685976,-1.2543536305095948,0.0002499249999999858,32.96438261351169,32.941882613511694,0.022500000000000853,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,7.644250138600667,45.0,8.681845245739884e-05,8.681845245739884e-05,8.006589412689209,-0.6256499710408124,0.38945199151833854,30.0,8.681845245739885e-05,8.681845245739885e-05,1.7898937861124675,-0.7568339963754018
162,3.6458774655184243,3.6351263612559253,2.8536333031127588,6.802917518950056,0.0,3.949284215837293,-0.7985413475412955,0.01704828939963101,1.45062468143459,-1.036875318565314,2.487499999999919,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.251152447291783,42.0,8.615237662477761e-05,8.615237662477761e-05,10.176290035247803,-0.5637061397234598,0.3836570103963216,30.0,8.615237662477761e-05,8.615237662477761e-05,1.6533377170562744,-0.8173190514246623
163,13.744265072284179,13.743829217176492,13.748727889673841,0.38883674782735583,-1.734723475976807e-18,-13.359891141846484,0.0,0.0048986725000001625,0.7712285681212592,-0.20877143187877678,0.9800000000000466,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,8.525451028069785,43.0,8.54914109617372e-05,8.54914109617372e-05,9.170279103656148,-0.5710278288884596,0.3878639648358027,30.0,8.54914109617372e-05,8.54914109617372e-05,1.8644184072812398,-0.6967235585053762
164,15.865250748785911,15.85254751090741,15.906083624343712,8.71953004596078,-5.329070518200751e-15,-7.186553578382931,-0.044504089320696494,0.0980402027583061,8.308995245512733,-1.1270864154314673,9.436081660944184,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,8.152334088370914,42.0,8.483551626278196e-05,8.483551626278196e-05,9.545143433979579,-0.6231877292905535,0.35821932181715965,30.0,8.483551626278196e-05,8.483551626278196e-05,1.829025536775589,-0.7801335136095683
165,26.996317382532652,23.255153658036228,23.01467543194654,6.774893552664242,0.0,-16.239781879282308,-0.4438059725284944,0.20332774643886284,32.204588109861106,19.342088109861415,12.862499999999692,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,15.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,8.426370513439178,40.0,8.418465362320297e-05,8.418465362320297e-05,10.07064620256424,-0.5716774791479111,0.37035851875940956,30.0,8.418465362320297e-05,8.418465362320297e-05,1.6019572297732034,-0.8165749986966451
166,5.901095107281435,5.901091320355013,4.154185333118991,8.407519487912946,0.0,4.253334154793954,-1.8004246482288409,0.05351866099279942,3.9994600267792038,0.01946002677935832,3.9799999999998406,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,8.292277738783095,45.0,8.353878443677026e-05,8.353878443677026e-05,9.78976174460517,-0.5941322080113671,0.3237848992149035,30.0,8.353878443677026e-05,8.353878443677026e-05,1.758315416177114,-0.8310105005900065
167,8.721001143298054,8.442297660358122,8.436282100766945,10.175585700011384,0.0,1.739303599244435,-0.04680363169626389,0.04078807210093069,0.5057625272208668,-5.27923747277892,5.784999999999776,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,1.0,8.772606642349906,46.0,8.289787039344298e-05,8.289787039344298e-05,10.394750024961388,-0.5930809845095095,0.4289600839217504,30.0,8.289787039344298e-05,8.289787039344298e-05,2.094468730688095,-0.7382282376289367
168,8.529851234967282,8.069993024247527,8.114029646908868,4.4192295626503535,0.0,-3.694800084258512,0.0,0.0440366226581609,15.824362793620153,6.781284618121816,9.043078175498326,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.839395259556017,38.0,8.226187347709693e-05,8.226187347709693e-05,9.5607632712314,-0.658333210568679,0.3748885711034139,30.0,8.226187347709693e-05,8.226187347709693e-05,1.7639072557290396,-0.8339173197746277
169,34.220998210014685,34.21538820364307,33.936462788753765,9.008138854403295,-6.938893903907228e-18,-24.92832393435046,-0.2808562598892763,0.0019308450000000972,0.9139997577845236,0.7489997577845129,0.16500000000001336,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.754382210969926,40.0,8.163075596326971e-05,8.163075596326971e-05,9.829520350694656,-0.5966459363698959,0.36531482487916944,30.0,8.163075596326971e-05,8.163075596326971e-05,1.7378001491228738,-0.8217656970024109
170,-16.483476199478684,-18.67723084132209,-19.257449556228213,-5.9898958540318,0.0,13.267553702196413,-0.6864242524086137,0.10620553749999656,27.461328913515842,14.811328913515514,12.650000000000322,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,1.0,0.0,1.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.534146808996433,41.0,8.100448041692296e-05,8.100448041692296e-05,8.273818899945516,-0.6387217200937725,0.3572109043598175,30.0,8.100448041692296e-05,8.100448041692296e-05,1.7606359084447225,-0.8222737391789754
171,-55.56209623353586,-75.94840881899634,-80.60074160927842,-46.65706887192454,0.0,33.94367273735388,-4.706155120282485,0.05382233000000006,49.57370439751401,45.15120439751357,4.42250000000044,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,4.0,3.0,0.0,1.0,6.0,6.0,0.0,0.0,2.0,1.0,0.0,1.0,9.11179380667837,38.0,8.038300969022198e-05,8.038300969022198e-05,10.849073855500473,-0.6230878343707636,0.3772933279474576,30.0,8.038300969022198e-05,8.038300969022198e-05,1.8428653359413147,-0.8383179823557536
172,-18.23136334220726,-18.272386022096722,-23.5503475276732,0.3144557776065968,-4.440892098500626e-16,23.86480330527979,-5.268449114206046,-0.00951239137158317,9.430770207288745,-2.025405635655778,11.456175842944528,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.097185901233129,42.0,7.976630692033226e-05,7.976630692033226e-05,11.055978718258086,-0.5872049558730352,0.3447172701358795,30.0,7.976630692033226e-05,7.976630692033226e-05,1.6090491155783335,-0.8674072702725728
173,24.024144306353264,23.843961238532184,22.662903668276535,4.241054803905742,0.0,-18.421848864370798,-1.2640088294839416,0.0829512592249854,8.016552857287166,4.244797613798324,3.7717552434888186,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,2.0,2.0,0.0,0.0,9.170165061950684,43.0,7.915433552723293e-05,7.915433552723293e-05,11.012395847675412,-0.5516078486329034,0.4105853945016861,30.0,7.915433552723293e-05,7.915433552723293e-05,1.844189190864563,-0.838093368212382
174,27.36559477820083,15.983992983435146,15.91337965504931,2.2708246822037306,0.0,-13.642554972845582,-0.05181334671297577,-0.01879998167456379,35.241629640150066,33.73662964014883,1.5050000000012034,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,9.193997412919998,48.0,7.8547059211547e-05,7.8547059211547e-05,10.102595180273056,-0.5719387754797935,0.3406459813316663,30.0,7.8547059211547e-05,7.8547059211547e-05,1.8921192248662313,-0.8764787236849467
175,3.353642715866954,3.274914645866935,2.86508487701035,7.295419475906929,0.0,4.430334598896581,-0.4228923820643047,0.013062613210127071,0.5591477230618693,-2.805852276938667,3.365000000000542,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.314455307446993,39.0,7.794444195238824e-05,7.794444195238824e-05,10.966734800583277,-0.6473063141107559,0.33538465450207394,30.0,7.794444195238824e-05,7.794444195238824e-05,1.681054824590683,-0.9062600453694661
176,12.094909955547337,12.071649742179924,5.744181700268221,5.143757930406413,0.0,-0.6004237698618071,-6.378253995989983,0.050785954078053495,4.44987005906377,-1.5251299409366172,5.975000000000385,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,8.198211987813314,42.0,7.734644800522465e-05,7.734644800522465e-05,9.327372233072916,-0.5993075129531679,0.37470247770349185,30.0,7.734644800522465e-05,7.734644800522465e-05,2.002360886335373,-0.8826255321502685
177,-40.454909211252016,-40.87720077756877,-42.52874043801059,-0.3089353010005419,0.0,42.21980513701002,-1.6674714220609879,0.015931761623923932,8.05034459314038,6.49839646618111,1.551948126959263,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,5.0,4.0,0.0,1.0,9.277833637438322,38.0,7.675304189975812e-05,7.675304189975812e-05,12.072222471237183,-0.5508173562978443,0.394220565756162,30.0,7.675304189975812e-05,7.675304189975812e-05,2.050313675403595,-0.8539559563000997
178,33.856774752590354,33.64316083400008,33.77079599950545,9.246454336963435,0.0,-24.52434166254202,0.0,0.12763516550567286,14.348537189048415,4.621838579940629,9.726698609107789,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.985250615059062,47.0,7.61641884378206e-05,7.61641884378206e-05,9.791557687394162,-0.5282922335292982,0.3938462535540263,30.0,7.61641884378206e-05,7.61641884378206e-05,1.8400240004062653,-0.8427579085032145
179,-11.157765566342277,-11.157774398838223,-13.072319025674798,8.617789493774469,0.0,21.69010851944926,-1.8696891582284678,-0.044855468609813105,3.612219515383856,0.029719515382036654,3.5825000000018328,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,9.004609022385035,39.0,7.557985269128636e-05,7.557985269128636e-05,10.423251971220358,-0.5190604075789451,0.3894373988111814,30.0,7.557985269128636e-05,7.557985269128636e-05,1.8607002834479014,-0.8395231286684672
180,-8.781995446110159,-8.794399427705239,-11.181105618887448,1.8480036684236933,1.3877787807814457e-17,13.02910928731114,-2.3820578214212205,-0.004648369760409578,0.8037316371136853,1.1137316371136774,-0.3100000000000058,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,9.613608989960108,39.0,7.5e-05,7.5e-05,10.8855343354054,-0.5714379423543027,0.3368136391043663,30.0,7.5e-05,7.5e-05,1.776545278231303,-0.9449864069620768
181,-50.88106562542998,-70.76197940595581,-74.4323036556527,-30.4142546335527,0.0,44.0180490221,-3.8867818634722937,0.21645761377466802,52.959404150963536,44.58801832390158,8.37138582706195,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04396615129836,47.0,7.442459596972076e-05,7.442459596972076e-05,9.568325265924981,-0.5395308720568815,0.35617714300751685,30.0,7.442459596972076e-05,7.442459596972076e-05,1.8800231297810872,-0.8524397651354472
182,17.054493427776833,16.78097079073441,16.72878609323567,6.014553463703695,0.0,-10.71423262953197,0.0,-0.052184697499996824,0.6746748980812214,5.22993916831182,-4.5552642702306025,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,2.0,0.0,1.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,8.046418712252663,42.0,7.385360647008234e-05,7.385360647008234e-05,8.682343494324456,-0.6226317016851335,0.4206911305586497,30.0,7.385360647008234e-05,7.385360647008234e-05,1.7993940273920694,-0.7975958267847697
183,-28.15756806425088,-28.319790814443866,-32.801436720708345,9.299918395239285,0.0,42.101355115947634,-4.691271593087564,0.20962568682240001,19.51158502197012,4.027688545468525,15.483896476501599,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.316738244258996,33.0,7.328699763256845e-05,7.328699763256845e-05,9.707721529584942,-0.660256739705801,0.3732730090618134,30.0,7.328699763256845e-05,7.328699763256845e-05,1.8447925170262656,-0.8645987510681152
184,1.239475430265884,-10.219314474764008,-10.756623366201422,-3.4157880766226034,0.0,7.340835289578821,-0.5929956650311361,0.05568677359475569,40.33833441369041,33.850834413688965,6.487500000001447,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,8.62449699810573,35.0,7.272473584850385e-05,7.272473584850385e-05,9.765946551731654,-0.556662337647544,0.3831658740838369,30.0,7.272473584850385e-05,7.272473584850385e-05,1.7824282765388488,-0.8674138863881429
185,26.042804658683963,26.040747362498564,26.03754250499785,8.240400732590633,0.0,-17.797141772407226,0.0,-0.0032048575000001808,0.163919632086845,0.4535742701476819,-0.2896546380607983,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,8.217796225880468,43.0,7.21667877670609e-05,7.21667877670609e-05,9.371691238048465,-0.591493581022535,0.3885275170207024,30.0,7.21667877670609e-05,7.21667877670609e-05,1.8651262760162353,-0.8001996318499247
186,20.6177610499617,17.70862391043545,17.87882785778425,5.615993130354769,0.0,-12.262834727429482,0.0,0.17020394734533287,26.591984468775138,17.05619283288698,9.535791635888126,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,8.438478926394849,47.0,7.161312029328123e-05,7.161312029328123e-05,9.408821927740219,-0.5193586703389883,0.43601786841948825,30.0,7.161312029328123e-05,7.161312029328123e-05,2.0094277103741964,-0.9026080965995789
187,-0.23598231255709834,-0.23653158967364968,-5.975462801949027,0.7485225009808352,3.552713678800501e-15,6.723985302929857,-5.73920949227313,0.0002782799999997499,0.6002236562235339,0.23436661804773767,0.3658570381757867,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.692535866138547,43.0,7.106370058611288e-05,7.106370058611288e-05,8.904827960701876,-0.5812879843371255,0.400299367805322,30.0,7.106370058611288e-05,7.106370058611288e-05,2.0268150170644126,-0.7732643723487854
188,-108.97617672994602,-198.21570672435678,-203.2764251336202,-127.37306472811035,0.0,75.90336040550989,-5.27455457856056,0.2138361692976665,74.07990824366044,94.46667666135544,-20.386768417694995,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3655813602691,47.0,7.051849605646213e-05,7.051849605646213e-05,10.172818305644583,-0.5411111786961555,0.4272870674729347,30.0,7.051849605646213e-05,7.051849605646213e-05,2.2217546701431274,-0.8505277792612712
189,35.79645173994504,35.64235703427456,35.61139131388279,7.304832370681345,0.0,-28.306558943201452,-0.16054052288716036,0.12957480249343897,13.330137444299353,-3.92548985058532,17.25562729488466,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,9.476322057635285,43.0,6.997747436526054e-05,6.997747436526054e-05,11.467435415401015,-0.46676984358401524,0.6331387693683307,30.0,6.997747436526054e-05,6.997747436526054e-05,2.786262591679891,-0.8377728223800659
190,45.84741159913392,45.843758649541535,45.84350845954187,4.842792109089219,0.0,-41.000716350452656,0.0,-0.00025018999999998587,0.17020235149429652,0.6043963593853499,-0.4341940078910284,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.061504874118539,43.0,6.944060342154676e-05,6.944060342154676e-05,9.547965659651645,-0.5130944103002548,0.808236175775528,30.0,6.944060342154676e-05,6.944060342154676e-05,2.806369996070862,-0.8765214681625366
