run,setting,market,algorithm,seed,episodes,selected_episode,initial,selected,last,selected_gain,last_gain,selected_to_last,clob_max_loss,auction_max_loss,clob_last_loss,auction_last_loss
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_GOOGL_seed1618,historical_sp500_midquotes,GOOGL,ddpg,1618,700,500,2.682718012655908,4.520032264543891,4.505513270015758,1.8373142518879835,1.82279525735985,0.014518994528133433,7.3602795260293155,0.5156664580106735,1.7162938790295343,0.09209729469195004
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_GOOGL_seed2024,historical_sp500_midquotes,GOOGL,ddpg,2024,500,300,3.7956877971860172,6.9036065300036205,6.503013141419107,3.1079187328176032,2.7073253442330896,0.40059338858451365,7.937016300252966,0.6720940917730331,1.2393254539058338,0.15761301450803872
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_GOOGL_seed2718,historical_sp500_midquotes,GOOGL,ddpg,2718,600,400,2.119748448815038,3.363501907773448,3.0386677994269977,1.2437534589584098,0.9189193506119597,0.3248341083464501,9.197136884511904,0.2274608356257279,1.3041371370754036,0.041387110579137965
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_GOOGL_seed314,historical_sp500_midquotes,GOOGL,ddpg,314,300,100,4.019724545986494,5.899484272820795,5.004009445743366,1.8797597268343003,0.9842848997568714,0.8954748270774289,8.82465474172072,0.420867488036553,1.2702491568651562,0.07057131665324166
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_GOOGL_seed42,historical_sp500_midquotes,GOOGL,ddpg,42,700,500,4.201480256510391,7.004920726450587,6.923600671294437,2.8034404699401962,2.7221204147840465,0.0813200551561497,8.919763856463963,0.7178207630912463,1.6075713815255415,0.1947426281931499
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_GOOGL_seed577,historical_sp500_midquotes,GOOGL,ddpg,577,650,450,3.71408211970353,5.153515548396443,4.826381314760919,1.4394334286929134,1.112299195057389,0.3271342336355243,8.983085510058281,0.617474948366483,1.6533828743311845,0.11425874281922972
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_GOOGL_seed7,historical_sp500_midquotes,GOOGL,ddpg,7,800,700,2.943328318659449,6.490250079578398,6.322102892092774,3.5469217609189485,3.3787745734333248,0.16814718748562374,7.5780151685078945,0.3230290096253156,1.026651391827876,0.08444670250018435
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_GOOGL_seed811,historical_sp500_midquotes,GOOGL,ddpg,811,250,99,3.476893031620518,5.265342310264533,5.185152603004405,1.7884492786440145,1.7082595713838868,0.08018970726012764,8.792625508657316,0.6163066151241462,1.7060026460155555,0.15255183938393987
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_GOOGL_seed99,historical_sp500_midquotes,GOOGL,ddpg,99,500,300,2.881804682786462,5.385268818926569,5.261962793217752,2.5034641361401073,2.3801581104312906,0.12330602570881677,9.322831360499064,0.1385050576180219,1.6360382427381226,0.07072186071922378
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_JPM_seed123,historical_sp500_midquotes,JPM,ddpg,123,500,300,2.9984065680545724,6.395782956298762,5.740357232917743,3.397376388244189,2.741950664863171,0.6554257233810183,8.222857464443553,0.2598801727096239,1.7026071931109852,0.18829773339629172
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_JPM_seed1618,historical_sp500_midquotes,JPM,ddpg,1618,800,700,3.2032160490993298,5.084143450636651,4.5674504357124395,1.880927401537321,1.3642343866131097,0.5166930149242113,7.3602795260293155,0.5156664580106735,1.6912194770179325,0.09806108133867379
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_JPM_seed2024,historical_sp500_midquotes,JPM,ddpg,2024,800,800,6.912079357441454,10.4622683165413,10.4622683165413,3.550188959099846,3.550188959099846,0.0,7.937016300252966,0.6720940917730331,1.1616239655561444,0.14797851517051452
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_JPM_seed2718,historical_sp500_midquotes,JPM,ddpg,2718,600,400,2.1275739584027606,4.1761292430972325,4.0148950716184615,2.048555284694472,1.8873211132157008,0.16123417147877106,9.197136884511904,0.2274608356257279,1.3041371370754036,0.041387110579137965
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_JPM_seed314,historical_sp500_midquotes,JPM,ddpg,314,800,800,2.876315870985236,3.7698014769702777,3.7698014769702777,0.8934856059850418,0.8934856059850418,0.0,8.82465474172072,0.420867488036553,1.3052080454606516,0.07512217194214457
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_JPM_seed42,historical_sp500_midquotes,JPM,ddpg,42,250,99,1.1530317863973933,3.050749543721089,0.8834794019450966,1.8977177573236959,-0.2695523844522968,2.1672701417759925,8.919763856463963,0.7178207630912463,1.5227544548688954,0.15385449612637359
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_JPM_seed577,historical_sp500_midquotes,JPM,ddpg,577,350,150,0.8869383388339389,1.7239921151956155,1.3763187598441966,0.8370537763616765,0.4893804210102577,0.34767335535141886,8.983085510058281,0.617474948366483,1.5405206086874494,0.13364777488385635
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_JPM_seed7,historical_sp500_midquotes,JPM,ddpg,7,300,100,2.888677266806311,4.8703828484860825,4.772905268386788,1.9817055816797713,1.8842280015804769,0.09747758009929441,7.5780151685078945,0.3230290096253156,0.9939325507024388,0.09885394319271043
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_JPM_seed811,historical_sp500_midquotes,JPM,ddpg,811,300,100,5.730433667094053,5.932456355302136,5.88209693280759,0.2020226882080829,0.1516632657135366,0.05035942249454628,8.792625508657316,0.6163066151241462,1.6836521820258221,0.13702303044497963
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_JPM_seed99,historical_sp500_midquotes,JPM,ddpg,99,450,250,3.044703251467183,4.422095859478775,4.251173139592054,1.3773926080115921,1.2064698881248712,0.17092271988672092,9.322831360499064,0.1385050576180219,1.6001229910590948,0.06624454438810541
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_MSFT_seed123,historical_sp500_midquotes,MSFT,ddpg,123,300,100,-0.14800015271526235,4.04474073070736,2.7706951512165325,4.192740883422623,2.918695303931795,1.2740455794908279,8.222857464443553,0.2598801727096239,1.760384274420207,0.19905198464294271
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/historical_sp500_midquotes/ddpg_MSFT_seed1618,historical_sp500_midquotes,MSFT,ddpg,1618,350,150,-1.230552461422287,-2.327766230901436,-2.5018653574747476,-1.0972137694791493,-1.2713128960524607,0.1740991265733114,7.3602795260293155,0.5156664580106735,1.7916072715934286,0.07696104191554083
