episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,grad_norm_clob,actor_loss_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,grad_norm_auction,actor_loss_auction
144,-6.536365486736541,-6.540994245108397,-8.440911015720156,29.867939911523106,-5.551115123125783e-17,38.30885092724327,-1.906822020612239,0.006905249999999172,0.09465020968201543,-0.6803497903179399,0.774999999999956,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0878005027771,40.0,9.896309330796706e-05,9.896309330796706e-05,8.47623794078827,-0.8441263496875763,0.3452604160954555,30.0,9.896309330796706e-05,9.896309330796706e-05,2.1953648408253987,-0.5307156324386597
145,-26.802490766533243,-26.922150705407553,-27.03471465339719,8.33891340028243,0.0,35.37362805367964,-0.09505348299370553,-0.017510464999999958,0.5371982481533024,3.4591897732606416,-2.921991525107356,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,8.922567701339721,40.0,9.8203843138123e-05,9.8203843138123e-05,9.410216176509858,-0.8204362988471985,0.6413422760864099,30.0,9.8203843138123e-05,9.8203843138123e-05,3.448957447210948,-0.5168445825576782
146,3.8179546447040047,3.8159379346222977,3.1628315885031553,-3.375796441505323,0.0,-6.538628030008479,-0.6603301061201989,0.007223760000000275,0.26450672612773474,-0.4490779533340332,0.7135846794617826,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,8.238467276096344,48.0,9.745041797638186e-05,9.745041797638186e-05,8.02189182738463,-0.8298372849822044,0.5544656759748856,30.0,9.745041797638186e-05,9.745041797638186e-05,2.9457936704158785,-0.4675047109524409
147,23.290801885300564,23.290512102232807,23.292490832233476,8.451601484422879,-2.7755575615628914e-17,-14.840889347810595,0.0,0.00197872999999991,0.04727772443175127,-0.1702301582442267,0.2175078826759673,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,8.742337842782339,36.0,9.670277313296842e-05,9.670277313296842e-05,8.640891366534763,-0.7564415335655212,0.6313490019490321,30.0,9.670277313296842e-05,9.670277313296842e-05,3.379921474059423,-0.45279477834701537
148,5.415802768070934,5.408505194913675,5.09846352157239,4.373017980979934,2.7755575615628914e-17,-0.7254455405924554,-0.3077217883403023,-0.002319885000000088,0.5520308055704533,0.854258342497072,-0.3022275369266099,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.029149648121425,35.0,9.596086426096992e-05,9.596086426096992e-05,7.929795033591134,-0.8282541913144729,0.5228077828884125,30.0,9.596086426096992e-05,9.596086426096992e-05,3.382412040233612,-0.5636164108912151
149,1.1640706285426567,1.1525122201826636,1.141778487874957,-3.661144430592507,0.0,-4.802922918467464,-0.0040825873099947785,-0.006651145000001235,0.233789885126086,1.0751003841499234,-0.8413104990238481,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,8.117997911843387,44.0,9.522464735370536e-05,9.522464735370536e-05,8.491062733260067,-0.8299715193835172,0.45222516854604083,30.0,9.522464735370536e-05,9.522464735370536e-05,2.839330456654231,-0.5014114638169607
150,-7.687731400865232,-7.688973728533669,-8.482826878476134,3.45989014446992,0.0,11.942717022946061,-0.7920800224428604,-0.0017731275000001617,0.34996668898446615,0.35246668898447986,-0.0025000000000190425,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,7.72390493479642,44.0,9.449407874211548e-05,9.449407874211548e-05,8.52205834605477,-0.8419265015558763,0.6116986138125261,30.0,9.449407874211548e-05,9.449407874211548e-05,3.4682999650637307,-0.4478965620199839
151,37.55706967950276,37.547586073718215,37.54758607371625,-0.20184931425331426,0.0,-37.74943538796957,0.0,1.0842021724855044e-19,0.9738380658275645,0.9738380658275454,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,8.748618950843811,50.0,9.376911509217231e-05,9.376911509217231e-05,9.21652813911438,-0.7631982016563416,0.4144300858179728,30.0,9.376911509217231e-05,9.376911509217231e-05,2.9966008643309276,-0.45111900866031646
152,-2.614435685983728,-2.614506528996088,-3.482408268243504,17.149070501360452,2.220446049250313e-16,20.631478769603955,-0.8756222892460812,0.007720549999999566,0.8555006851017737,0.08416829115530744,0.771332393946468,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.789530538931126,41.0,9.304971340230894e-05,9.304971340230894e-05,8.552670327628531,-0.7737453012239366,0.1991763691107432,30.0,9.304971340230894e-05,9.304971340230894e-05,1.9304410099983216,-0.40106064776579536
153,-2.3604094222930287,-2.3637408455560673,-2.529917839800552,3.910011494174952,1.3877787807814457e-17,6.439929333975503,-0.16787567924814084,0.0016986849999999461,0.741976694504018,0.5771848285461647,0.16479186595781153,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,8.573539175638338,41.0,9.233583100086872e-05,9.233583100086872e-05,8.607227552227858,-0.8151692599058151,0.3371453275283178,30.0,9.233583100086872e-05,9.233583100086872e-05,2.2842545827229817,-0.4352190852165222
154,-5.772464330479124,-5.772467831212216,-5.7470007812138055,6.964973453163892,0.0,12.711974234377694,0.0,0.025467049999999065,0.708789753899012,-0.018710246100627437,0.7274999999996581,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,1.0,0.0,2.0,7.713069483291271,43.0,9.162742554357426e-05,9.162742554357426e-05,8.22306180554767,-0.7878330268643119,0.4827815001209577,30.0,9.162742554357428e-05,9.162742554357428e-05,3.148874906698863,-0.48453216354052225
155,20.057802380914683,20.052753053489354,19.87015588126243,-4.315775065887714,0.0,-24.185930947150137,-0.18284807223176358,0.00025089999999998534,0.7354052923051455,0.7105861964131003,0.024819095892016804,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.297105767510153,33.0,9.092445501101583e-05,9.092445501101583e-05,8.699201330994114,-0.8772697038948536,0.5604397577544054,30.0,9.092445501101583e-05,9.092445501101583e-05,3.37525399128596,-0.47072005867958067
156,2.257806565186911,2.1454559378673714,2.0400005833453005,3.977106859384105,0.0,1.9371062760388043,-0.11664449547927802,0.01118914095572717,0.7818745101725852,3.3518745101739658,-2.5700000000013823,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,8.645273576463971,35.0,9.022687770615874e-05,9.022687770615874e-05,8.093872240611486,-0.862247023317549,0.5360992313673099,30.0,9.022687770615874e-05,9.022687770615874e-05,3.6518581291039784,-0.4194944202899933
157,-10.538236601258687,-10.538237179118399,-13.16924126980833,6.416765496281088,0.0,19.58600676608942,-2.637377210695057,0.006373119999998732,0.46974430612340257,-0.007601708439485155,0.47734601456290016,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.406370705366134,40.0,8.953465225187026e-05,8.953465225187026e-05,8.636968207359313,-0.8638159096240997,0.5091268001745145,30.0,8.953465225187026e-05,8.953465225187026e-05,3.474247803290685,-0.5261689066886902
158,21.279497944887655,21.262821311891614,21.285027921892265,13.36635424361814,5.551115123125783e-17,-7.918673678274121,0.0,0.022206610000000064,0.20610581198133104,-1.2913803853257424,1.4974861973070468,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.167184077368843,45.0,8.884773758846525e-05,8.884773758846525e-05,7.720655679702759,-0.84846385771578,0.7662789025033514,30.0,8.884773758846525e-05,8.884773758846525e-05,4.460172228018442,-0.45999453266461693
159,13.110917495638205,13.079748987565287,13.065496495541792,7.140820881723199,0.0,-5.924675613818596,0.0,-0.014252492027344073,0.5004605085617868,1.7654605085619313,-1.2650000000001498,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.240694033472161,38.0,8.816609297127065e-05,8.816609297127065e-05,8.554938692795602,-0.889192311387313,0.6306707600752512,30.0,8.816609297127065e-05,8.816609297127065e-05,3.664943822224935,-0.45950677593549094
160,-1.3422132024484745,-1.3437430739023806,-1.3454777338987978,-23.755693800004234,1.1102230246251565e-16,-22.410216066105434,0.0,-0.0017346600000000656,0.5053408328525393,0.39113571224141663,0.11420512061111375,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,7.475865990616555,43.0,8.748967796820874e-05,8.748967796820874e-05,7.682961242143498,-0.8578543852676045,0.45399177918831507,30.0,8.748967796820874e-05,8.748967796820874e-05,3.325580894947052,-0.5245454549789429
161,51.45496937772601,51.45492426107205,51.45492426107944,3.4827825368866403,0.0,-47.97214172419278,0.0,1.3552527156068805e-20,0.06716893177689087,0.06716893177684113,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,9.141660737991334,40.0,8.681845245739885e-05,8.681845245739885e-05,8.980212116241455,-0.8965194165706635,0.39153172795971236,30.0,8.681845245739885e-05,8.681845245739885e-05,2.572912738720576,-0.49883067756891253
162,13.440319765950335,13.423763501469688,13.42469001896821,-3.6419334066089153,0.0,-17.06662342557712,0.0,0.0009265174999958528,0.8142114859452221,1.2867114859457374,-0.4725000000004975,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,3.0,2.0,0.0,1.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,7.422944621836885,47.0,8.615237662477761e-05,8.615237662477761e-05,7.632813402946959,-0.8688940509505894,0.49192844418187937,30.0,8.615237662477761e-05,8.615237662477761e-05,3.182360460360845,-0.42024466892083484
163,3.708634039432247,3.6942632617775844,3.5438729718093196,-0.7224003740242249,0.0,-4.266273345833546,-0.14438368996604822,-0.006006599999999876,0.8987817839232974,1.1987817839232644,-0.2999999999999403,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,7.615293502807617,34.0,8.54914109617372e-05,8.54914109617372e-05,8.61162921961616,-0.8033223397591535,0.4623150664071242,30.0,8.54914109617372e-05,8.54914109617372e-05,2.995670286814372,-0.479941064119339
164,8.184411043086074,8.18375076058958,8.185754360590547,1.447460673865575,0.0,-6.738293686724975,0.0,0.002003600000000173,0.4569596264969107,0.25695962649689186,0.20000000000001705,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.957858766828265,42.0,8.483551626278196e-05,8.483551626278196e-05,8.659008355367751,-0.792474437327612,0.5494203964869181,30.0,8.483551626278196e-05,8.483551626278196e-05,3.5675393720467885,-0.47261500358581543
165,8.5048557262033,8.498987537179184,8.511142337178054,3.499056320808958,-4.475586568020162e-16,-5.0120860163691,0.0,0.01215480000000014,0.2989589420850507,-0.7660410579149781,1.0650000000000404,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,8.335815461906227,37.0,8.418465362320297e-05,8.418465362320297e-05,9.331357955932617,-0.8570012073767813,0.42010378576815127,30.0,8.418465362320297e-05,8.418465362320297e-05,3.0640810867150625,-0.4541758815447489
166,2.809423466589069,2.802299562356163,2.799106922356631,2.6869848194376242,-8.881784197001252e-16,-0.1121221029190089,0.0,-0.0031926400000004992,0.45039345903506955,0.8440322406700917,-0.39363878163504523,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.965557033951218,37.0,8.353878443677026e-05,8.353878443677026e-05,8.511196587536785,-0.8359288507037692,0.5719096299260855,30.0,8.353878443677026e-05,8.353878443677026e-05,3.1818354507287343,-0.4642873704433441
167,22.364015612807126,22.36397570605837,22.365986906060304,-1.2803082304583115,1.7208456881689926e-15,-23.64629513651862,0.0,0.002011199999999886,0.13630825820983716,-0.06317178860557712,0.19948004681541961,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,8.531041219499375,45.0,8.289787039344298e-05,8.289787039344298e-05,8.262562878926595,-0.9050746611926866,0.403479744742314,30.0,8.289787039344298e-05,8.289787039344298e-05,2.9737435479958854,-0.4596046507358551
168,20.22857245810803,20.222962990375645,20.222435680376726,-9.103280671744523,0.0,-29.32571635212124,0.0,-0.0005273100000000555,0.6964637996847927,0.7489637996847858,-0.05250000000000554,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,1.0,0.0,1.0,7.622420469919841,48.0,8.226187347709693e-05,8.226187347709693e-05,8.321083525816599,-0.8233269229531288,0.4601812558869521,30.0,8.226187347709693e-05,8.226187347709693e-05,3.328809465964635,-0.5313004076480865
169,2.6402719983834686,2.6360076767824534,2.635882749285724,-5.476479859329215,0.0,-8.112362608614937,0.0,-0.00012492750000006397,0.7964621531556162,0.6530177333744476,0.14344441978118144,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.113866587902637,47.0,8.163075596326971e-05,8.163075596326971e-05,8.194684546044533,-0.8448481715243795,0.6083263387282689,30.0,8.163075596326971e-05,8.163075596326971e-05,3.455527152617772,-0.5298577686150868
170,12.33778152854339,12.33774714958512,12.337997724582653,-3.8465448872451824,0.0,-16.18454261182784,0.0,0.0002505749999999858,0.08323589841496926,0.058633572525050914,0.024602325889907236,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,7.837729744794892,41.0,8.100448041692296e-05,8.100448041692296e-05,8.461191747246719,-0.8625070793288094,0.36741839461028575,30.0,8.100448041692296e-05,8.100448041692296e-05,2.76472456852595,-0.4985650986433029
171,-13.025409257836655,-13.02645360341609,-13.500209989750495,-11.375503752783217,0.0,2.1247062369672705,-0.4744084013333918,0.0006520150000003334,0.5812717374514307,0.3231633610785394,0.2581083763728771,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,8.914707646920132,52.0,8.038300969022198e-05,8.038300969022198e-05,8.892338716066801,-0.8310935359734756,0.41034680381417277,30.0,8.038300969022198e-05,8.038300969022198e-05,2.896570114294688,-0.4637773136297862
172,32.66410733408606,32.662216695036264,32.662417835034205,-14.268012712325207,0.0,-46.9304305473594,0.0,0.00020113999999999565,0.45481479388317325,0.43481479388319677,0.019999999999999574,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,8.256126381630121,43.0,7.976630692033226e-05,7.976630692033226e-05,8.853216736815696,-0.8783185198193505,0.47301582967241607,30.0,7.976630692033226e-05,7.976630692033226e-05,3.127684140205383,-0.6204225440820058
173,11.005225698936556,11.00143378941661,10.997671019283644,-0.20010653324714686,0.0,-11.197777552530791,0.0,-0.003762770130699835,0.2932848260508081,0.6157848260508345,-0.3225000000000122,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.736211121082306,40.0,7.915433552723293e-05,7.915433552723293e-05,8.675014889240265,-0.8547828704118728,0.5927010009686152,30.0,7.915433552723293e-05,7.915433552723293e-05,3.6718494455019632,-0.43675878246625266
174,26.267790921288906,26.267639137769642,26.270726927066068,4.356462112384084,-3.552713678800501e-15,-21.914264814681978,0.0,0.0030877893003121697,0.5286021624572896,0.12320045424674536,0.405401708210586,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,7.864634892879388,39.0,7.8547059211547e-05,7.8547059211547e-05,8.490900088579227,-0.8379509270191192,0.34065253908435505,30.0,7.8547059211547e-05,7.8547059211547e-05,2.6480843901634215,-0.5303283055623372
175,-39.38782413104542,-39.388976869279475,-39.77117674558994,10.19318886651302,0.0,49.96436561210297,-0.3891316313078619,0.006931755000000263,0.35798001030055104,-0.3395199896994612,0.6975000000000264,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.725995773618871,44.0,7.794444195238824e-05,7.794444195238824e-05,9.04302926497026,-0.8728379932316866,0.24628767594695092,30.0,7.794444195238824e-05,7.794444195238824e-05,2.217371855179469,-0.49447632233301797
176,17.813609354722065,17.813385486374862,17.542684762017803,-1.2026368894166422,0.0,-18.745321651434427,-0.27070072435799375,-8.131516293641283e-20,0.14962230689332046,0.14962230689334,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,7.632350060247606,31.0,7.734644800522465e-05,7.734644800522465e-05,8.600775088033368,-0.848528782526652,0.3161637595544259,30.0,7.734644800522465e-05,7.734644800522465e-05,2.676936960220337,-0.5315037031968435
177,-8.323389688310272,-14.18494868557344,-14.310538391060673,8.923627152886286,0.0,23.234165543946965,-0.35323069802103646,0.227640992534057,41.99565673885003,24.21065673884781,17.7850000000022,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16279970407486,40.0,7.675304189975812e-05,7.675304189975812e-05,8.858976459503173,-0.8453563064336777,0.43334841082493464,30.0,7.675304189975812e-05,7.675304189975812e-05,2.905645024776459,-0.6120661119620006
178,28.03158036712605,28.03024911207382,27.64431177072616,-7.928171253386784,0.0,-35.572483024112955,-0.38643944134702224,0.0005021000000000432,0.408821195207949,0.36486368032843797,0.043957514879525726,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,2.0,0.0,1.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,7.536184824430025,39.0,7.61641884378206e-05,7.61641884378206e-05,8.520273991120167,-0.8849587172269822,0.41743754943211875,30.0,7.61641884378206e-05,7.61641884378206e-05,3.1540351172288257,-0.5240029672781626
179,11.176533007615944,11.063742639323241,11.023918698946954,8.520781696384285,1.7763568394002505e-15,-2.50313700256267,-0.07177482142799363,0.031950881054363715,0.7965722682671839,-3.358427731732559,4.154999999999735,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,7.843232357140743,33.0,7.557985269128636e-05,7.557985269128636e-05,9.489441828294234,-0.8751713298261166,0.45936916743715606,30.0,7.557985269128636e-05,7.557985269128636e-05,3.053423446416855,-0.4619117617607117
180,17.583895064368278,17.57631190996308,17.576311909963053,-13.006596872195079,0.0,-30.582908782158142,0.0,0.0,0.870813091610259,0.8708130916102483,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.943765415085687,36.0,7.5e-05,7.5e-05,7.983198881149292,-0.8323085804780325,0.4800057818492254,30.0,7.5e-05,7.5e-05,3.2483320931593576,-0.5186356365680694
181,-17.1900247320591,-17.19007899149307,-17.18313656857265,0.6326005504930915,0.0,17.815737119065737,0.0,0.006942422916022285,0.4086610032320408,0.07366100323191649,0.3350000000001039,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,15.0,0.0,0.0,3.0,3.0,0.0,0.0,8.118746320406595,42.0,7.442459596972076e-05,7.442459596972076e-05,8.786628166834513,-0.793384001368568,0.3703158495326837,30.0,7.442459596972076e-05,7.442459596972076e-05,2.9370444973309833,-0.5178784688313802
182,4.0195316073186405,4.017201506641584,3.8655029033422017,-7.604683125334359,0.0,-11.470186028676563,-0.15247523079960956,0.0007766275000003976,0.6349841943219445,0.48271116385023816,0.15227303047171123,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,1.0,0.0,1.0,7.60283615530991,41.0,7.385360647008234e-05,7.385360647008234e-05,7.733847356424099,-0.8632912238438925,0.6048773801575105,30.0,7.385360647008234e-05,7.385360647008234e-05,3.5985324501991274,-0.5542391836643219
183,-24.90450777592974,-24.921597899983333,-25.121589198276233,12.409845969736342,0.0,37.531435168012564,-0.19202569829499794,-0.007965599999999547,0.35645918046216707,1.3072920122753913,-0.950832831813242,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,8.045032401879629,36.0,7.328699763256845e-05,7.328699763256845e-05,7.922351943122016,-0.8192007740338644,0.42648557710150875,30.0,7.328699763256845e-05,7.328699763256845e-05,3.5814965685208637,-0.5732611974080404
184,-8.560640101333934,-8.56377143267338,-8.562520307670235,2.378542403440478,-8.326672684688674e-16,10.941062711110716,0.0,0.0012511249999999311,0.697083000049787,0.5595830000497877,0.1374999999999993,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.291871893973578,42.0,7.272473584850385e-05,7.272473584850385e-05,8.905786854880196,-0.7886828013828823,0.33067993223667147,30.0,7.272473584850385e-05,7.272473584850385e-05,2.72569580078125,-0.43399764696757
185,10.133993661508546,10.129303388781365,10.116156500106966,3.884044769217189,1.1102230246251565e-16,-6.23211173088977,-0.013146888669808732,4.0657581468206416e-19,0.6848556583091892,0.6848556583092016,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.585722894895644,42.0,7.21667877670609e-05,7.21667877670609e-05,7.986858515512376,-0.8563043844132197,0.5625791346033414,30.0,7.21667877670609e-05,7.21667877670609e-05,3.346879857778549,-0.5374468525250753
186,8.894364779979544,8.891544646830791,8.892519501832282,1.4692328458265023,-8.881784197001252e-16,-7.423286656005781,0.0,0.0009748550000000724,0.6610492584263596,0.531049258426366,0.13000000000000966,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.424172924624549,36.0,7.161312029328123e-05,7.161312029328123e-05,8.51539952887429,-0.8322440948751237,0.35870456633468467,30.0,7.161312029328123e-05,7.161312029328123e-05,2.624975234270096,-0.4916267772515615
187,-7.430637358460954,-7.434267906241108,-7.961694525865104,10.685404682754143,-5.551115123125783e-17,18.647099208619252,-0.5266526271301473,-0.0007739925000003964,0.6789054918175736,0.6025402708661227,0.0763652209514127,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,7.102293455854375,47.0,7.106370058611288e-05,7.106370058611288e-05,8.357808833426617,-0.8300145398015562,0.5244956206530332,30.0,7.106370058611288e-05,7.106370058611288e-05,3.4140664756298067,-0.5113655636707942
188,26.160415060242887,26.15880365314931,26.109614762601105,10.942190490641938,0.0,-15.167424271959161,-0.04831441554409821,-0.0008744750000001988,0.3669161393504794,0.40142335427541365,-0.034507214924936025,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.544623908542452,42.0,7.051849605646213e-05,7.051849605646213e-05,8.62813016914186,-0.7923005932853335,0.47824983596801757,30.0,7.051849605646213e-05,7.051849605646213e-05,3.2506188531716664,-0.4476146697998047
