env_seed,policy,pnl,objective,inventory,auction_qty,clob_qty,cancels,setting,seed
1001532050,as,21.779856461032978,21.509549554154695,0.7352644515795418,0.029565217391304,99.23517033102917,0,synthetic,615
1008287579,as,41.05404398728024,41.03452064293859,0.1976023498931698,0.0,99.80239765010684,0,synthetic,615
1039067522,as,-5.648867715961387,-5.689395562591956,0.2847028156888127,0.0,99.71529718431118,0,synthetic,615
1064960827,as,45.3752482116779,45.35551964127953,0.198638215851695,0.0,99.80136178414833,0,synthetic,615
1094560733,as,37.43694136487102,37.26221504577803,0.5911451921363934,0.0452727877796835,99.36358202008392,0,synthetic,615
1103201918,as,42.79649712120954,42.79325164500073,0.0805664472198213,0.0,99.9194335527802,0,synthetic,615
1107442890,as,54.53086608666854,54.13865074659457,0.8856809132796801,0.0,99.11431908672031,0,synthetic,615
1109817981,as,26.517123184010416,26.44463293470107,0.3807630478640131,0.0,99.61923695213598,0,synthetic,615
1117479723,as,54.80647240942926,54.75990992468675,0.3051638403956354,0.0,99.69483615960436,0,synthetic,615
1136859353,as,39.727583502630296,39.34168107225403,0.8785242516587224,0.0,99.12147574834124,0,synthetic,615
1152564586,as,60.24060987168741,60.17858822577636,0.3521978021256,0.0,99.6478021978744,0,synthetic,615
1158524309,as,13.132348501716478,13.124097664123482,0.1284588462737836,0.0,99.87154115372624,0,synthetic,615
1167316122,as,30.928630080839863,30.555680673637827,0.8636543373387762,0.0,99.13634566266126,0,synthetic,615
1210500584,as,-0.2547848277172306,-0.6494297126402588,0.888419816216442,0.0172540069694581,99.09432617681408,0,synthetic,615
1221086428,as,15.991315339548237,15.661565600192905,0.8120957324790394,0.0,99.187904267521,0,synthetic,615
1240980348,as,40.59645720890149,40.17906394942852,0.9136665250220868,0.0,99.08633347497792,0,synthetic,615
1311016458,as,11.297410104742085,10.905794384271712,0.8850036389420917,0.0,99.11499636105792,0,synthetic,615
1321498069,as,63.50378335938876,63.0825453424812,0.917864932228662,0.0,99.0821350677713,0,synthetic,615
1346315091,as,43.037821603493285,42.67085544285456,0.8566985008026151,0.0,99.14330149919736,0,synthetic,615
1352909904,as,58.81569890729406,58.708355316830655,0.4633434805053475,0.0,99.53665651949466,0,synthetic,615
1355969104,as,53.27376025549711,53.221578571823635,0.3230531958469917,0.0,99.676946804153,0,synthetic,615
1364962393,as,48.99327110798731,48.65870350799309,0.8180068459300571,0.0,99.18199315406991,0,synthetic,615
1383645732,as,53.97266088720244,53.81996861860195,0.552616084819272,0.0,99.44738391518072,0,synthetic,615
1398741270,as,46.33844454686732,46.22031352549108,0.4860679404697319,0.0,99.51393205953028,0,synthetic,615
1409501092,as,19.74718350610965,19.715401643436227,0.252118474822546,0.0,99.74788152517746,0,synthetic,615
1458235927,as,37.00483907009948,36.978955226893255,0.2275251335840789,0.0,99.7724748664159,0,synthetic,615
1476032906,as,49.98749163979301,49.98689449850314,0.0345583937666065,0.0,99.96544160623344,0,synthetic,615
1499924103,as,68.10038468532366,67.76605627362395,0.8177143898693693,0.0,99.1822856101306,0,synthetic,615
1519039213,as,46.38888074035822,46.11419900163198,0.741190581060283,0.0,99.25880941893968,0,synthetic,615
1530334568,as,26.115876851057692,25.788533499375216,0.8091271243537381,0.0,99.19087287564624,0,synthetic,615
1547310865,as,63.28909759387716,63.11403462294059,0.5917144090464053,0.0,99.4082855909536,0,synthetic,615
1585822808,as,61.34061090357136,60.974722052185385,0.8554400638104012,0.0,99.1445599361896,0,synthetic,615
1610430699,as,2.745399652229026,2.6694345421524837,0.3897822727537559,0.0,99.61021772724624,0,synthetic,615
1615630773,as,43.472937844542685,43.159417050814305,0.7918595755920137,0.0,99.20814042440796,0,synthetic,615
1638957559,as,32.25022961308605,32.21747579012084,0.2559446149666335,0.0,99.74405538503338,0,synthetic,615
1639125072,as,65.80371630957598,65.58602096346445,0.6598414144497613,0.0498442447854583,99.29031434076477,0,synthetic,615
