episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,actor_loss_clob,ent_coef_clob,grad_norm_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,actor_loss_auction,ent_coef_auction,grad_norm_auction
138,3.66157230279276,3.6485904506620677,3.46873070290133,7.4345524835940004,0.0,3.965821780692673,-0.17888557275787775,-0.0009741750000009603,0.9818793104445263,1.139379310444605,-0.1575000000000415,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9532859796701474,43.0,0.0001036434659975832,0.0001036434659975832,-1.9588339716889138,0.0018342511706747288,4.959605427675469,0.43531114185849823,30.0,0.0001036434659975832,0.0001036434659975832,-1.2229632318019867,0.0016220084896000724,2.828376364707947
139,10.685236238075449,10.678421736391293,10.670889075800883,-12.784452820857473,0.0,-23.45534189665836,-0.007081625592078922,-0.00045103500000001737,0.7857036133437703,0.8254999505848067,-0.039796337241026276,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,1.0,0.0,2.0,4.047793649814346,44.0,0.00010284830775695495,0.00010284830775695495,-1.9436938004060225,0.0018423429229931737,4.953939684412696,0.3687115222215652,30.0,0.00010284830775695495,0.00010284830775695495,-1.1486742615699768,0.0016260400841323038,2.8276648978392283
140,-12.965774174216277,-12.976886496387298,-14.088082582132042,-0.9844968852333146,0.0,13.103585696898733,-1.1044589107421956,-0.006737174999999617,0.32459294764079516,1.054149997439663,-0.7295570497988485,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,4.3810037403571895,41.0,0.00010205925001307824,0.00010205925001307824,-1.9359974454088908,0.001849866049114342,5.0871489571362005,0.3441935945302248,30.0,0.00010205925001307825,0.00010205925001307825,-1.2198660095532736,0.0016300026676617564,2.3162941634655
141,26.975072147528408,26.305748334186536,26.229036449777716,4.1908132621475875,0.0,-22.038223187630138,0.0,-0.07671188440838851,0.49121912433113835,8.181221261779141,-7.690002137448009,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,4.403464939536118,41.0,0.00010127624596261423,0.00010127624596261423,-2.0356834516292666,0.001856877244213914,5.461731055887734,0.20232965673009554,30.0,0.00010127624596261425,0.00010127624596261425,-1.1518327236175536,0.0016339957326029738,1.809064620733261
142,-32.00395309520587,-32.010620372702455,-32.737286514737946,1.866934857653205,0.0,34.604221372391144,-0.7258949395337595,-0.0007712024999992988,0.73958724134242,0.816533985611218,-0.07694674426879508,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,3.958667924669054,45.0,0.00010049924916130171,0.00010049924916130171,-1.918563683827718,0.0018645008223959142,4.900259285502964,0.3209162574261427,30.0,0.0001004992491613017,0.0001004992491613017,-1.1781959692637125,0.0016379082497830191,2.406871974468231
143,23.506276353923838,23.502668785489835,23.502668785492677,9.301297608394378,0.0,-14.20137117709831,0.0,0.0,0.6006303716932706,0.6006303716932759,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,4.5038202827175455,48.0,9.972821352120238e-05,9.972821352120238e-05,-1.989337518811226,0.001873279659776017,5.080674842000008,0.30618408222993215,30.0,9.972821352120236e-05,9.972821352120236e-05,-1.225063927968343,0.001641831543141355,2.195832688609759
144,-12.627828309987308,-19.691970725124918,-22.25021588691699,16.05863504032626,1.7763568394002505e-15,38.30885092724327,-2.735095344469613,0.17685018267809877,5.453791557915309,26.578454460591963,-21.124662902676658,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,3.89333815574646,40.0,9.896309330796706e-05,9.896309330796706e-05,-2.039009076356888,0.0018816351890563964,5.020090276002884,0.20887606715162596,30.0,9.896309330796706e-05,9.896309330796706e-05,-1.2274844110012055,0.0016458905340793232,1.839885660012563
145,-25.526053614658174,-25.747319711461234,-25.874556399822076,9.49907165385755,0.0,35.37362805367964,-0.09049782836382292,-0.036738859999998805,0.21968917784309383,4.703893034530668,-4.484203856687559,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.220405814051628,40.0,9.8203843138123e-05,9.8203843138123e-05,-1.9956612050533296,0.0018888616934418679,5.322540229558944,0.30986127207676567,30.0,9.8203843138123e-05,9.8203843138123e-05,-1.1299633304278056,0.0016496872762218119,2.4539473414421082
146,10.059032392396286,9.681710241366627,9.087724725094063,2.549096695085577,0.0,-6.538628030008479,-0.6410380287731812,0.04705251250000219,5.384844621178786,-6.142655378821598,11.52750000000038,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,4.437679894268513,48.0,9.745041797638186e-05,9.745041797638186e-05,-2.07485094666481,0.001896893278171774,5.249983916680018,0.28301272814472517,30.0,9.745041797638186e-05,9.745041797638186e-05,-1.0664798359076182,0.0016535726802734037,1.99308931628863
147,27.264303711486342,26.71423633435961,26.79223012935665,11.951340781546058,0.0,-14.840889347810595,0.0,0.07799379499999559,0.8758472703188858,-7.416652729680207,8.292499999999102,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,4.510814315742916,36.0,9.670277313296842e-05,9.670277313296842e-05,-1.9916135337617662,0.0019046412554517803,5.239253335528904,0.36849219910800457,30.0,9.670277313296842e-05,9.670277313296842e-05,-1.1460740208625793,0.0016573845447661977,2.5327049871285756
148,6.736200160001754,6.660232046780036,6.330960730929713,5.60551519033726,0.0,-0.7254455405924554,-0.2944355333506792,-0.03483578249999649,0.886231362236046,2.7562313622357273,-1.8699999999996848,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.856096935272217,35.0,9.596086426096992e-05,9.596086426096992e-05,-2.0425477743148805,0.0019109959614330104,4.722509636197771,0.3612693073848883,30.0,9.596086426096992e-05,9.596086426096992e-05,-1.2405863285064698,0.001661218764881293,2.4883522987365723
149,6.078653962901982,5.971757793361249,5.947379163365567,1.1444562448981068,0.0,-4.802922918467464,0.0,-0.024378629999999644,0.9744979666720752,3.269497966672154,-2.295000000000094,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,4.191825284199282,44.0,9.522464735370536e-05,9.522464735370536e-05,-2.0360075262459842,0.0019184630761050028,5.102490544319153,0.35569182932376864,30.0,9.522464735370536e-05,9.522464735370536e-05,-1.1366116424401602,0.0016651206106568376,2.5149483561515806
150,-6.979419155615091,-6.990479530080806,-7.614580272461229,4.328136750484837,2.7755575615628914e-17,11.942717022946061,-0.6225266873788797,-0.001574055000000056,0.8941831493237373,1.0516831493237309,-0.15750000000000597,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,3.9272053810683163,44.0,9.449407874211548e-05,9.449407874211548e-05,-2.0562367032874715,0.0019266036529601975,4.820529753511602,0.3744830893973509,30.0,9.449407874211548e-05,9.449407874211548e-05,-1.20225892663002,0.001668917185937365,2.5991230726242067
151,39.567505361147106,39.56356571283388,39.563917830335356,1.8144824423657866,0.0,-37.74943538796957,0.0,0.0003521175000000019,0.6693359653571491,0.6276661782528592,0.041669787104307694,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,4.298541705608368,50.0,9.376911509217231e-05,9.376911509217231e-05,-2.0158315777778624,0.0019348255498334765,5.645671834945679,0.3082299041251341,30.0,9.376911509217231e-05,9.376911509217231e-05,-1.2439339756965637,0.0016726576179886858,2.266499274969101
152,-5.265400091441203,-5.493248218389152,-8.085862739347451,12.545616030256499,0.0,20.631478769603955,-2.687871540956337,0.09525701999999832,0.061220631833435846,-4.7733439740704675,4.834564605903931,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.924820402773415,41.0,9.304971340230894e-05,9.304971340230894e-05,-2.016631632316403,0.0019420093470593777,5.189182816482171,0.18499324433505535,30.0,9.304971340230894e-05,9.304971340230894e-05,-1.1070743004480998,0.0016762150684371591,1.6799886008103688
153,-2.085062682089527,-2.1245685852236553,-2.8815818398058672,3.5583474941696362,0.0,6.439929333975503,-0.7646376820851088,0.007624427499999781,0.9819169613224261,1.9876091953432038,-1.0056922340207874,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,4.362463125368444,41.0,9.233583100086872e-05,9.233583100086872e-05,-2.0133264529995802,0.0019485117078236326,5.284228284184525,0.17452967862288157,30.0,9.233583100086872e-05,9.233583100086872e-05,-0.9857951958974203,0.0016798270517028868,1.6824099242687225
154,-3.2046009603035346,-3.2235833342095654,-3.4696274302368693,9.242346804140826,2.220446049250313e-16,12.711974234377694,-0.23667250352889369,-0.009371592500000888,0.4102653612292073,1.3777653612292142,-0.9675000000000225,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,1.0,0.0,2.0,3.9246759525565214,43.0,9.162742554357426e-05,9.162742554357426e-05,-2.018723590429439,0.00195536955508815,4.866396926170172,0.3031339482714733,30.0,9.162742554357428e-05,9.162742554357428e-05,-1.1872905810674033,0.0016833879674474398,2.3920413414637247
155,20.051467416886837,20.050638192737217,19.59851662798735,-4.587414319162785,0.0,-24.185930947150137,-0.48206293725246496,0.029941372499998127,0.7923540477342215,-0.287962523537445,1.080316571271663,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,4.290309151013692,33.0,9.092445501101583e-05,9.092445501101583e-05,-2.0684557683540112,0.00196187052113766,5.2921462059021,0.3193199904014667,30.0,9.092445501101583e-05,9.092445501101583e-05,-1.1399657348791759,0.0016869501016723613,2.3136295954386394
156,2.4197345678495332,2.3730090941077804,2.2995852637571383,4.236691539795944,0.0,1.9371062760388043,-0.05895167785317312,-0.014472152500000656,0.01660759023796743,2.1616075902381717,-2.1450000000002127,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,4.594749740191868,35.0,9.022687770615874e-05,9.022687770615874e-05,-2.112432639939444,0.001967957063711115,5.245233576638358,0.3277015745639801,30.0,9.022687770615874e-05,9.022687770615874e-05,-1.0692187617222468,0.0016903107287362217,2.651231114069621
157,-17.70653213262267,-18.43682263040928,-22.806374178536153,-3.2203674124467443,0.0,19.58600676608942,-4.467606661533367,0.09805511340593429,6.816720752683835,8.545703585934932,-1.7289828332511141,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.425508645176888,40.0,8.953465225187026e-05,8.953465225187026e-05,-2.098122608661652,0.0019743397657293825,5.2422713279724125,0.3311018499235312,30.0,8.953465225187026e-05,8.953465225187026e-05,-1.1831714391708374,0.0016936532493370274,2.280094387133916
158,29.588406921764545,28.108555388553015,28.33678802212669,20.418114343852572,0.0,-7.918673678274121,0.0,0.22823263357488005,0.2250851494505639,-12.164914850550872,12.390000000001454,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,3.4380968146853976,45.0,8.884773758846525e-05,8.884773758846525e-05,-2.0775047805574207,0.001981314607999391,4.449779584672716,0.3427552038182815,30.0,8.884773758846525e-05,8.884773758846525e-05,-1.1057734568913777,0.0016970254364423454,2.5049209972222646
159,16.918274722776914,16.22730370566474,16.29191230009641,10.367236686277812,0.0,-5.924675613818596,-0.018419310103524822,0.08302790453577077,0.24503335578336305,-8.312466644216848,8.557500000000232,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,4.516271581775264,38.0,8.816609297127065e-05,8.816609297127065e-05,-2.145398792467619,0.0019879227467371444,5.484642599758349,0.29938283413648603,30.0,8.816609297127065e-05,8.816609297127065e-05,-1.0846887797117233,0.0017006781029825409,2.306593277057012
160,16.446815115588937,14.712850224688014,14.753802212189344,-7.656413853916097,0.0,-22.410216066105434,0.0,0.04095198750000163,19.217038181520024,13.16801006568921,6.0490281158308115,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,3.4911755794702573,43.0,8.748967796820874e-05,8.748967796820874e-05,-2.083077597063641,0.001994488592974322,4.480467252953108,0.3001882702112198,30.0,8.748967796820874e-05,8.748967796820874e-05,-1.1329737822214763,0.0017041652773817381,2.636343592405319
161,55.58912285669976,55.56600485654364,55.556184779760656,7.584043055567864,0.0,-47.97214172419278,0.0,-0.009820076786832322,0.2526028425607194,1.520460461706159,-1.267857619145452,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,4.452737012505532,40.0,8.681845245739885e-05,8.681845245739885e-05,-2.1176589906215666,0.002001620049122721,5.222470444440842,0.2962051495909691,30.0,8.681845245739885e-05,8.681845245739885e-05,-1.2198716342449187,0.0017076722889517745,2.0755087157090504
162,16.722555660915532,16.716685471321995,16.70192560101499,-0.3646978245621433,-1.734723475976807e-18,-17.06662342557712,0.0,-0.014759870306973661,0.38617162525991944,0.7661716252600033,-0.38000000000005585,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,3.0,2.0,0.0,1.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,3.584166521721698,47.0,8.615237662477761e-05,8.615237662477761e-05,-2.0981936911319163,0.0020093716671095883,4.664005015758758,0.28254818059504033,30.0,8.615237662477761e-05,8.615237662477761e-05,-1.015962157646815,0.0017111703365420303,2.54642240802447
163,8.981818907735942,8.979627203043956,9.004261702551258,4.737988356717717,8.881784197001252e-16,-4.266273345833546,-0.0016163538878117834,0.02625085339640802,10.583927395245965,0.4681564580337003,10.115770937212254,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,3.5882723086020527,34.0,8.54914109617372e-05,8.54914109617372e-05,-2.020311176776886,0.002016383216387647,5.145471811294556,0.27661004265149436,30.0,8.54914109617372e-05,8.54914109617372e-05,-1.1321243286132812,0.0017145307773413756,2.213984270890554
164,14.035395715960476,13.703117334744316,13.744543064423715,7.006249377698741,0.0,-6.738293686724975,0.0,0.04142572967930952,0.2306407015510814,-5.764359298449042,5.995000000000111,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8839464698519026,42.0,8.483551626278196e-05,8.483551626278196e-05,-2.071697848183768,0.0020226794461320552,5.312518273081098,0.2962138168513775,30.0,8.483551626278196e-05,8.483551626278196e-05,-1.1370333909988404,0.0017180361008892456,2.347220267852147
165,10.940449524268391,10.92412959005202,10.925378702551699,5.913292686182598,0.0,-5.0120860163691,0.0,0.0012491125000007107,0.5431971572685512,1.2774949791044548,-0.7342978218359124,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,4.21230119305688,37.0,8.418465362320297e-05,8.418465362320297e-05,-2.1106236335393547,0.002029005570236493,5.446691203761745,0.26959683100382487,30.0,8.418465362320297e-05,8.418465362320297e-05,-1.135447585582733,0.0017215301593144735,2.2213076035181682
166,4.6000922267212445,2.1481373394220724,2.3386969651213403,2.2265748622023307,0.0,-0.1121221029190089,0.0,0.19055962569587495,35.03121925573424,15.658719255734717,19.37249999999952,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,4.209651927690248,37.0,8.353878443677026e-05,8.353878443677026e-05,-2.0952418817056193,0.0020350541139172542,5.234752410166973,0.3363222862283389,30.0,8.353878443677026e-05,8.353878443677026e-05,-1.0911723673343658,0.0017251415527425706,2.4613714516162872
167,27.950912225990933,27.898497912558806,27.93123619255984,4.284941056041223,1.8318679906315083e-15,-23.64629513651862,0.0,0.032738279999999995,0.03808275030219477,-2.2894172496975855,2.327499999999766,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,4.216035321023729,45.0,8.289787039344298e-05,8.289787039344298e-05,-2.145661128891839,0.0020415481231692767,4.792105287975735,0.24040290402869383,30.0,8.289787039344298e-05,8.289787039344298e-05,-1.2017200390497844,0.001728736535490801,2.0888180335362754
168,25.268838154908227,25.255798658772502,25.224755424876783,-4.100960927244456,0.0,-29.32571635212124,-0.028030033900051876,-0.0030132000000002573,0.841906131681867,1.1419061316818566,-0.3000000000000256,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,1.0,0.0,1.0,3.8347338239351907,48.0,8.226187347709693e-05,8.226187347709693e-05,-2.0347283805410066,0.002048923362356921,5.041562810540199,0.2610622920095921,30.0,8.226187347709693e-05,8.226187347709693e-05,-1.224569449822108,0.0017324724467471242,2.2324931899706524
169,6.224803357863493,6.110872994750144,6.067228511859702,-2.045134096755236,0.0,-8.112362608614937,0.0,-0.04364448289075023,0.23000237094386478,3.37535721240507,-3.145354841461218,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9544456537733685,47.0,8.163075596326971e-05,8.163075596326971e-05,-2.045935204688539,0.002056360641058455,5.0983415258691664,0.3286562617868185,30.0,8.163075596326971e-05,8.163075596326971e-05,-1.2474022527535757,0.0017361857773115239,2.3895324021577835
170,18.178740858221833,18.17865848036137,18.178583307859327,1.9940406960314794,2.7755575615628914e-17,-16.18454261182784,0.0,-7.517250000000953e-05,0.08326225011563793,0.09076225011560712,-0.007500000000000284,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,3.8028417331416433,41.0,8.100448041692296e-05,8.100448041692296e-05,-2.1039094779549576,0.0020634202320673842,5.064031851000902,0.20555960337320964,30.0,8.100448041692296e-05,8.100448041692296e-05,-1.1948055942853293,0.0017398125724866985,1.9830934822559356
171,-15.530414799229272,-15.531338027456,-16.055071927408164,-13.930365690440878,0.0,2.1247062369672705,-0.5276461999513913,0.0039122999999995425,0.6685506013665616,-0.3038467091688778,0.9723973105354328,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,4.889710612021959,52.0,8.038300969022198e-05,8.038300969022198e-05,-2.079897011701877,0.002070735311672951,5.644427372859075,0.26338582920531434,30.0,8.038300969022198e-05,8.038300969022198e-05,-1.0393344700336455,0.0017436051469606657,2.171754539012909
172,38.81835002541467,38.81682474874116,38.82182885624577,-8.108601691113632,0.0,-46.9304305473594,0.0,0.005004107499999952,0.8130479066009713,0.3905479066009647,0.4224999999999923,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,4.241444002750308,43.0,7.976630692033226e-05,7.976630692033226e-05,-2.1056137500807295,0.002078388552289716,4.85854031318842,0.3318395521491766,30.0,7.976630692033226e-05,7.976630692033226e-05,-1.2871711015701295,0.001747193420305848,2.518383636077245
173,13.414453039297557,13.411865410111899,13.411414825111958,2.2136372725811673,0.0,-11.197777552530791,0.0,-0.0004505850000000015,0.4636874468333474,0.508687446833366,-0.045000000000001705,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,3.623580038547516,40.0,7.915433552723293e-05,7.915433552723293e-05,-2.08873393535614,0.002085039421217516,4.720411014556885,0.37088498783608276,30.0,7.915433552723293e-05,7.915433552723293e-05,-1.1365344007809957,0.0017507956790116927,2.7739457825819653
174,27.1202375469041,27.11710929600556,27.121421088505734,5.20715627382376,-1.734723475976807e-18,-21.914264814681978,0.0,0.004311792500000103,0.01984779932753611,-0.559307687998466,0.5791554873260305,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,3.7136021241163597,39.0,7.8547059211547e-05,7.8547059211547e-05,-2.0356007050245237,0.002091355932255586,5.006782861856314,0.24030726104974748,30.0,7.8547059211547e-05,7.8547059211547e-05,-1.087968828280767,0.0017542972695082427,2.19059520761172
175,-46.2151118753528,-46.220656533155115,-47.977143004890465,1.9872226072125077,0.0,49.96436561210297,-1.7757476442357785,0.019261172500002227,0.5125680194815061,0.744624590133818,-0.23205657065235227,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,4.1227750398895955,44.0,7.794444195238824e-05,7.794444195238824e-05,-2.0932992642576043,0.002098169320643964,5.3466984250328755,0.1909010920673609,30.0,7.794444195238824e-05,7.794444195238824e-05,-1.16444224913915,0.0017577733417662481,1.8416856388250986
176,30.412080545566177,28.753219949432832,28.06775374170755,9.322432090273102,-3.552713678800501e-15,-18.745321651434427,-0.7123909077222379,0.026924699999998483,16.496034938064085,12.879676223156169,3.616358714907916,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,4.197298642127745,31.0,7.734644800522465e-05,7.734644800522465e-05,-2.061979555314587,0.002104382871860458,5.489620143367398,0.19634173611799877,30.0,7.734644800522465e-05,7.734644800522465e-05,-1.0636183480421701,0.0017612925032153726,1.8015315969785055
177,-29.076885881921044,-29.66286462139794,-34.13061386975995,-10.896448325812969,0.0,23.234165543946965,-4.468413083570372,0.0006638352082939307,7.232424816593081,7.654924816592888,-0.4224999999998289,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9549494862556456,40.0,7.675304189975812e-05,7.675304189975812e-05,-2.052240514755249,0.0021099795994814485,5.141902357339859,0.28255983168880144,30.0,7.675304189975812e-05,7.675304189975812e-05,-1.1946421126524607,0.0017646393544661501,2.2708153347174327
178,28.52156057985485,28.509287436341285,27.946499503847473,-7.625983520265482,0.0,-35.572483024112955,-0.6059262028803403,0.043138270386347814,0.732157794920397,-1.107842205080007,1.8400000000003907,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,2.0,0.0,1.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,3.7486993899712195,39.0,7.61641884378206e-05,7.61641884378206e-05,-2.1070637794641347,0.0021162929240232096,4.901414681703616,0.18893361203372477,30.0,7.61641884378206e-05,7.61641884378206e-05,-1.0960624913374584,0.001767851129019012,1.9739409387111664
179,17.540846695985238,14.884416423371858,15.00642718718127,12.503290184618606,1.7763568394002505e-15,-2.50313700256267,-0.08083162689669621,0.20284239070436225,0.9014409452457102,-16.298559054755053,17.20000000000075,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,3.8970020648204917,33.0,7.557985269128636e-05,7.557985269128636e-05,-2.1272967981569693,0.00212194419211962,5.212261611765081,0.3372076680262884,30.0,7.557985269128636e-05,7.557985269128636e-05,-1.0411530087391536,0.001771073357667774,2.3278202692667644
