market,policy,seed,n_episodes,objective_bps,pnl_bps,auction_edge_bps,auction_fees_bps,auction_cash_bps,auction_risk_relief_bps,auction_value_bps,open_abs_inventory_pct,close_abs_inventory_pct,short_probability_pct,gap_dqn_bps,gap_as_bps,gap_twap_bps,gap_initial_bps
GOOGL,dqn,42,100,3.0313902933195283,4.231554673725633,0.08226016478521975,0.022549999999999994,0.059710164785219774,0.16173328167742124,0.22144344646264102,8.059321623269218,7.503954747971912,21.0,0.0,4.698533575108165,10.02453170903108,58.6679825962405
GOOGL,as,42,100,-1.667143281788636,5.213306501898678,0.0036908902960854704,0.0,0.0036908902960854704,0.014753336352369197,0.018444226648454673,19.584458013339948,19.557591705148308,0.0,-4.698533575108165,0.0,5.325998133922916,
GOOGL,twap,42,100,-6.993141415711551,-1.0158219139645006,0.009431065446399151,0.0,0.009431065446399151,0.03198121215658749,0.041412277602986644,23.416714541833986,23.343140168726567,0.0,-10.02453170903108,-5.325998133922916,0.0,
GOOGL,ddpg,42,100,3.902248223234593,4.572129124739949,0.3236474474200981,0.0,0.3236474474200981,1.049866737928464,1.3735141853485624,7.040358427003979,6.036352478433884,68.0,0.8708579299150645,5.56939150502323,10.895389638946147,2.595127295371674
GOOGL,td3,42,100,4.620217670113764,5.083117358645104,0.02735231068079589,0.0,0.02735231068079589,2.274517943119464,2.3018702538002596,9.587986440182819,3.7707462581306594,34.0,1.5888273767942351,6.287360951902401,11.613359085825314,3.3302600468509755
GOOGL,sac,42,100,5.075823916383165,5.746380652112488,0.19291183258270664,0.0030099999999999984,0.18990183258270665,2.1596818572168197,2.349583689799527,10.244820193107133,5.39522469237448,11.0,2.044433623063637,6.742967198171803,12.06896533209472,3.886149828077359
GOOGL,dqn,99,100,3.123115452303488,4.181317592734651,0.03769266379841684,0.022860000000000002,0.01483266379841684,0.7270807576418431,0.74191342144026,9.485698654763189,7.175310993859811,12.0,0.0,4.634928317415026,9.36308559957198,60.62354432733823
GOOGL,as,99,100,-1.5118128651115377,4.827888885796129,0.0008993602233433966,0.0,0.0008993602233433966,0.0008728223612523329,0.0017721825845957292,18.708472036399044,18.698864922681853,0.0,-4.634928317415026,0.0,4.728157282156953,
GOOGL,twap,99,100,-6.23997014726849,-0.5505322506356424,0.0019373609883680703,0.0,0.0019373609883680703,0.005447104092399933,0.007384465080768003,22.81383706106469,22.795505280610595,0.0,-9.36308559957198,-4.728157282156953,0.0,
GOOGL,ddpg,99,100,3.410218361467742,5.584112406237182,0.05299661577440676,0.0,0.05299661577440676,3.1389776407210634,3.191974256495469,18.341037615754164,11.199757594673942,15.0,0.2871029091642539,4.922031226579279,9.650188508736232,3.2360539857578567
GOOGL,td3,99,100,3.124943285913852,4.899795424445996,0.1540503603212079,0.06389999999999997,0.09015036032120792,1.1386224250791352,1.2287727854003434,11.63770400767577,9.443559104157675,16.0,0.0018278336103639957,4.63675615102539,9.364913433182343,3.325206748990908
GOOGL,sac,99,100,3.5740726460835868,4.50863570679675,-0.1167605440095831,0.04861999999999999,-0.16538054400958313,2.9416697283382067,2.7762891843286237,14.903376697383619,7.294224979817171,20.0,0.450957193780099,5.0858855111951256,9.814042793352078,4.071916448201487
GOOGL,dqn,123,100,5.405751882104076,6.143941217641757,0.27552718618488276,0.019409999999999986,0.2561171861848828,0.34431219050182416,0.6004293766867068,6.338726636544873,6.289258786422718,31.0,0.0,3.3630875447316373,11.307014721574864,9.627046800542532
GOOGL,as,123,100,2.0426643373724396,5.4227873192532385,0.005850611816750424,0.0,0.005850611816750424,0.009059002655272421,0.014909614472022846,11.18819201288253,11.157953233471181,0.0,-3.3630875447316373,0.0,7.943927176843229,
GOOGL,twap,123,100,-5.901262839470791,-0.04125291890662986,0.008557076216350205,0.0,0.008557076216350205,0.028643263867760803,0.03720034008411101,22.888130028954194,22.833530977997256,0.0,-11.307014721574864,-7.943927176843229,0.0,
GOOGL,ddpg,123,100,4.818632615939481,6.058873243522637,0.019261093216656734,0.009409999999999988,0.009851093216656755,1.785846884473728,1.795697977690385,12.077595322496174,7.392496733013941,2.0,-0.5871192661645959,2.775968278567041,10.719895455410272,3.0978070375624487
GOOGL,td3,123,100,4.321452756448307,5.8080297663545,-0.11793607616167258,0.004369999999999995,-0.12230607616167254,1.8387398677756133,1.7164337916139407,11.650309532882131,9.20302296618821,7.0,-1.0842991256557695,2.2787884190758683,10.2227155959191,2.5221080684015003
GOOGL,sac,123,100,4.875303501242632,5.443765658681641,-0.07867733443323364,0.019909999999999994,-0.09858733443323363,2.002315822248776,1.903728487815542,10.025816523506883,4.817884196983576,46.0,-0.5304483808614447,2.8326391638701938,10.776566340713428,3.050118946781588
GOOGL,dqn,314,100,1.6548658001877405,3.348942778997075,-0.010941367420313909,0.013729999999999996,-0.02467136742031391,1.038700688069651,1.0140293206493372,11.576639992879553,8.653794806428037,6.0,0.0,4.65581573536045,10.914880359589818,9.56307235419765
GOOGL,as,314,100,-3.000949935172709,3.0427183850249278,0.004036289612315874,0.0,0.004036289612315874,0.001011473352402158,0.005047762964718032,17.516430005313577,17.49844521804362,0.0,-4.65581573536045,0.0,6.259064624229369,
GOOGL,twap,314,100,-9.260014559402078,-2.9705056934652565,0.00597502500665357,0.0,0.00597502500665357,0.014057817334257974,0.020032842340911548,23.983698364455577,23.94585117087588,0.0,-10.914880359589818,-6.259064624229369,0.0,
GOOGL,ddpg,314,100,0.583127270367477,3.3449007652939473,-0.04151325904050517,0.12890999999999997,-0.17042325904050518,0.4070163663366976,0.23659310729619235,11.210063787548936,10.550612914493746,7.0,-1.0717385298202633,3.5840772055401855,9.843141829769557,1.4600782955340406
GOOGL,td3,314,100,2.018851516235163,3.420746336566623,0.007343012506659592,0.13891,-0.1315669874933404,2.5723808173404428,2.440813829847103,13.563035807431145,7.5115825753078775,46.0,0.36398571604742186,5.019801451407871,11.278866075637241,2.8668904534254405
GOOGL,sac,314,100,2.7982224726888143,4.511281716457617,0.09497254628797121,0.07662000000000001,0.0183525462879712,3.4342532629556404,3.4526058092436114,16.123418703850245,9.352602589636334,26.0,1.1433566725010733,5.7991724078615245,12.058237032090892,3.1739987685335267
GOOGL,dqn,577,100,3.7688317296746057,5.097357693675999,0.006564485642349251,0.03229999999999999,-0.025735514357650736,0.6607361780867065,0.6350006637290561,9.663354521997599,7.363266452890304,12.0,0.0,2.5654814506686052,10.654014195939391,25.763479601438547
GOOGL,as,577,100,1.203350279006,4.7664643790949235,0.00319787943731214,0.0,0.00319787943731214,0.0033735997331776745,0.006571479170489815,12.902920794536216,12.886015684373621,0.0,-2.5654814506686052,0.0,8.088532745270786,
GOOGL,twap,577,100,-6.885182466264787,-1.1970979424514372,0.0067934195421369805,0.0,0.0067934195421369805,0.01686118063897379,0.023654600181110767,22.6181312576266,22.580689117888305,0.0,-10.654014195939391,-8.088532745270786,0.0,
GOOGL,ddpg,577,100,3.2256443712770637,3.93803307422419,0.028436714297176945,0.020289999999999985,0.008146714297176944,0.6540642506277108,0.6622109649248877,5.470412916352881,4.842817356766845,30.0,-0.5431873583975415,2.0222940922710633,10.11082683754185,1.5842541655497338
GOOGL,td3,577,100,2.679630377890287,3.0679219094946535,0.25290365244723034,0.10124999999999997,0.1516536524472304,0.14468587378639747,0.29633952623362786,2.830120219366381,3.815215451057563,38.0,-1.089201351784318,1.4762800988842875,9.564812844155073,1.0125615773511574
GOOGL,sac,577,100,2.9498233334556043,3.5445639529636055,0.03695554060064027,0.05100999999999999,-0.014054459399359714,0.7247505266588787,0.7106960672595192,5.717014494962906,4.350693412714985,29.0,-0.8190083962190006,1.7464730544496048,9.835005799720394,1.5970028400879388
GOOGL,dqn,811,100,3.038800119862506,4.2696636054702735,0.10366830841616341,0.027879999999999995,0.07578830841616341,0.6045520522667257,0.6803403606828893,8.46208927741542,7.2526006513405,11.0,0.0,3.757424630458236,10.355142256569277,11.080777806353824
GOOGL,as,811,100,-0.7186245105957315,4.660665265035241,0.00854408571286188,0.0,0.00854408571286188,0.025477248485648914,0.03402133419851079,15.624223199561056,15.581929765093923,0.0,-3.757424630458236,0.0,6.59771762611104,
GOOGL,twap,811,100,-7.316342136706771,-1.2793544650975854,0.02044719898618417,0.0,0.02044719898618417,0.05537778223798268,0.07582498122416684,23.284120506689533,23.17531560879807,0.0,-10.355142256569277,-6.59771762611104,0.0,
GOOGL,ddpg,811,100,3.2913697883026414,4.2566025000538685,0.3723111035045788,0.0,0.3723111035045788,1.8953312416548465,2.267642345159425,11.064747561108911,6.115278001367475,44.0,0.2525696684401362,4.0099942988983726,10.60771192500941,2.7401131125016116
GOOGL,td3,811,100,3.2076111520342137,4.112332705744291,0.18889028917933307,0.06333999999999998,0.12555028917933303,2.3581970155870633,2.483747304766396,11.348159381224239,5.6188400506108875,18.0,0.1688110321717087,3.926235662629945,10.523953288740985,2.8168854283083196
GOOGL,sac,811,100,3.7245788840379315,5.156210369754097,0.4859090154559331,0.01802999999999999,0.4678790154559332,4.183469782050156,4.651348797506089,17.361713054715654,8.856864785428897,28.0,0.6857787641754273,4.443203394633663,11.040921020744705,3.2014776937610203
GOOGL,dqn,1618,100,3.0808291549465787,4.644817756475097,0.07857144106355013,0.027509999999999986,0.05106144106355015,0.3453678889069881,0.39642932997053826,9.746006925002796,8.738197342433535,17.0,0.0,2.5288238663581195,10.722904288194067,24.828825470171004
GOOGL,as,1618,100,0.5520052885884595,4.786528413216201,0.0022952884377851535,0.0,0.0022952884377851535,6.039995261945937e-05,0.002355688390404613,13.486028725236372,13.476844829349327,0.0,-2.5288238663581195,0.0,8.194080421835949,
GOOGL,twap,1618,100,-7.6420751332474905,-1.4102575037950373,0.006518301259074686,0.0,0.006518301259074686,0.014342635396025543,0.02086093665510023,23.777839826383858,23.74620784155034,0.0,-10.722904288194067,-8.194080421835949,0.0,
GOOGL,ddpg,1618,100,2.822670089587805,3.6459506548022933,0.3945621197230732,0.00018999999999999898,0.39437211972307323,0.9840244822176862,1.3783966019407594,7.036528037152559,6.428207227909679,32.0,-0.258159065358774,2.270664800999346,10.464745222835296,1.6390782278067235
GOOGL,td3,1618,100,3.8971247862980785,4.816283722265826,0.23133301813138496,0.012999999999999989,0.21833301813138498,1.599636487585393,1.8179695057167786,10.003386174940417,6.686900708321107,40.0,0.8162956313514994,3.3451194977096192,11.53919991954557,2.7422225527920845
GOOGL,sac,1618,100,1.5277387561766795,2.728951024894463,0.31055843986070225,0.07988999999999997,0.2306684398607023,0.3259737025548236,0.5566421424155259,5.677782864275523,7.17076998298232,53.0,-1.5530903987698996,0.9757334675882199,9.169813889424168,0.5283174417783095
GOOGL,dqn,2024,100,2.637791648789845,3.6651576678481916,0.0461964639576962,0.04603999999999999,0.0001564639576962145,0.16890972537154017,0.16906618932923645,7.789035052468501,7.378587357079195,4.0,0.0,3.4781947027890276,9.770728074738205,33.15421708887731
GOOGL,as,2024,100,-0.8404030539991822,4.763435361315951,0.021437765961531036,0.0,0.021437765961531036,0.028869282249649353,0.05030704821118039,17.082213235367274,16.9978472555322,0.0,-3.4781947027890276,0.0,6.292533371949177,
GOOGL,twap,2024,100,-7.13293642594836,-0.9578805139694668,0.023369166421316482,0.0,0.023369166421316482,0.03615110660616011,0.0595202730274766,23.502065112025807,23.395495054229087,0.0,-9.770728074738205,-6.292533371949177,0.0,
GOOGL,ddpg,2024,100,3.184453311346494,3.854601136296417,-0.13860382005438293,0.030950000000000002,-0.1695538200543829,1.832636154834221,1.663082334779838,12.17196975149943,5.778626190702751,40.0,0.5466616625566482,4.024856365345677,10.317389737294855,2.808259440761583
GOOGL,td3,2024,100,4.082337626934111,5.222071858266702,0.46593892684474786,0.004919999999999999,0.4610189268447478,1.610731166877527,2.0717500937222746,11.93706919499266,7.865734247413612,31.0,1.444545978144265,4.922740680933292,11.215274052882469,3.667046900515368
GOOGL,sac,2024,100,4.068068246423889,4.8966619456842935,0.33791661468518724,0.05577,0.2821466146851872,1.693090433258833,1.97523704794402,11.063781481457335,6.652222645316556,33.0,1.4302765976340437,4.908471300423071,11.201004672372251,3.3556374865768657
GOOGL,dqn,2718,100,0.12874149744257066,0.8500358958001211,0.6183095533256002,0.03080999999999999,0.5874995533256002,-0.35151153069700114,0.23598802262859916,2.7994342440036406,6.318564571141812,8.0,0.0,2.0060732668443695,9.527821300760737,15.52394044359921
GOOGL,as,2718,100,-1.877331769401799,2.8975135865796435,0.005854513252416023,0.0,0.005854513252416023,0.0066636727062443744,0.012518185958660402,15.22614120425229,15.206514812098636,0.0,-2.0060732668443695,0.0,7.521748033916367,
GOOGL,twap,2718,100,-9.399079803318166,-2.75941869801145,0.008083077133851386,0.0,0.008083077133851386,0.018318436191616914,0.026401513325468303,24.314120813447158,24.280438859396135,0.0,-9.527821300760737,-7.521748033916367,0.0,
GOOGL,ddpg,2718,100,0.6697693555560846,1.1251483643646878,0.42672261404984624,0.007239999999999993,0.41948261404984627,0.3657025849787507,0.7851851990285968,4.348735874218528,4.786779789202567,33.0,0.541027858113514,2.547101124957884,10.06884915887425,1.5433661507719463
GOOGL,td3,2718,100,1.1135723845824328,1.3700487880432957,0.11767604371951214,0.0,0.11767604371951214,0.14796112582216348,0.26563716954167566,2.7199506690364843,2.4852924627541575,37.0,0.9848308871398623,2.9909041539842325,10.5126521879006,2.0637306707359606
GOOGL,sac,2718,100,0.5801847462381374,0.9400840950118396,0.32625818854064037,0.02757,0.2986881885406403,0.14305719596934843,0.4417453845099888,2.6234767845600477,3.9621771954503555,50.0,0.45144324879556696,2.457516515639937,9.979264549556303,1.6205110900055653
JPM,dqn,7,100,2.530253796496484,3.4487098587197282,0.10752497922698949,0.08789,0.0196349792269895,0.001962110615146403,0.021597089842135916,4.498994275637408,4.780974705687544,15.0,0.0,0.7494682900363422,6.463335098959659,103.81227436580834
JPM,as,7,100,1.780785506460142,6.081380646470788,0.008004203069468375,0.0,0.008004203069468375,0.010267599021026332,0.018271802090494713,14.705598224902921,14.663057905482038,0.0,-0.7494682900363422,0.0,5.713866808923316,
JPM,twap,7,100,-3.933081302463175,1.4745669283058487,0.012495154030371894,0.0,0.012495154030371894,0.03738493678911921,0.0498800908194911,22.319578676277555,22.22758373633215,0.0,-6.463335098959659,-5.713866808923316,0.0,
JPM,ddpg,7,100,2.8104222910799996,3.6018204525576447,1.2006429410346433,0.015019999999999986,1.1856229410346433,0.3047118948980602,1.4903348359327035,4.497337708350021,6.09792317675209,37.0,0.28016849458351545,1.029636784619857,6.743503593543173,0.4408274399144221
JPM,td3,7,100,4.947608243589837,5.929962129647396,0.6251672127582243,0.01215999999999999,0.6130072127582242,0.9627505301767431,1.5757577429349674,8.649657078287527,6.751831277960304,27.0,2.4173544470933535,3.1668227371296958,8.880689546053013,2.61822251508656
JPM,sac,7,100,3.353718996348446,4.635913806220585,0.9660726831177123,0.06521,0.9008626831177122,0.1869607857783519,1.087823468896064,7.07653029965279,8.479076962914132,34.0,0.823465199851962,1.5729334898883038,7.28680029881162,0.9991599247213716
JPM,dqn,42,100,2.6973743614261547,3.87346796505947,0.42611292996353006,0.027089999999999996,0.39902292996353006,-0.15694251101847706,0.242080418945053,5.132712116872051,7.397636724701548,10.0,0.0,1.7718079206395967,4.692922821618547,54.74919721268316
JPM,as,42,100,0.925566440786558,7.805442075942174,0.00683627417162503,0.0,0.00683627417162503,0.015327484884068415,0.022163759055693455,19.584458013339948,19.5418683073294,0.0,-1.7718079206395967,0.0,2.92111490097895,
JPM,twap,42,100,-1.9955484601923918,3.9481003882978802,0.018614773047514636,0.0,0.018614773047514636,0.06565186541336658,0.08426663846088121,23.416714541833986,23.270222953364076,0.0,-4.692922821618547,-2.92111490097895,0.0,
JPM,ddpg,42,100,4.127305462488221,4.653453077036811,0.37931419900153607,0.0,0.37931419900153607,1.1226773041597398,1.5019915031612754,6.344239597367342,4.137922358789207,56.0,1.429931101062067,3.201739021701663,6.122853922680613,1.1105108913848822
JPM,td3,42,100,3.6387752316881086,4.753899678915222,-0.015594151516034636,0.0,-0.015594151516034636,2.1853627384710546,2.1697685869550196,10.548030845888654,5.944329903509425,25.0,0.9414008702619537,2.7132087909015503,5.6343236918805,0.7393249891266013
JPM,sac,42,100,3.9409618168216194,4.480298310372915,0.3321992029641923,0.002259999999999998,0.3299392029641924,1.1768534163197022,1.5067926192838943,7.059763269922332,4.654502650491548,18.0,1.2435874553954642,3.015395376035061,5.936510277014011,0.9078036977673876
JPM,dqn,99,100,5.551394843919942,6.510342730340775,0.08653202685449847,0.03505999999999999,0.05147202685449849,0.4987506153544591,0.5502226422089574,8.131603173032563,6.839570259939048,14.0,0.0,3.1976869840925803,7.140098217132254,53.87260809176186
JPM,as,99,100,2.3537078598273644,8.685866882020127,0.007588762908802623,0.0,0.007588762908802623,0.008415551076155162,0.016004313984957785,18.708472036399044,18.660997797844868,0.0,-3.1976869840925803,0.0,3.9424112330396754,
JPM,twap,99,100,-1.5887033732123106,4.066007880921825,0.01251433315441604,0.0,0.01251433315441604,0.04017374659111234,0.05268807974552838,22.81383706106469,22.705079436343553,0.0,-7.140098217132254,-3.9424112330396754,0.0,
JPM,ddpg,99,100,7.1800619313594325,9.385403980938463,0.17316320415361885,8.999999999999999e-05,0.17307320415361885,1.462026431908838,1.6350996360624566,15.20928022273948,11.274876459146519,20.0,1.6286670874394897,4.826354071532069,8.768765304571744,3.3184972693777786
JPM,td3,99,100,7.017601916649775,8.342781908179841,0.2617457244477176,0.060539999999999976,0.20120572444771753,1.065222920497401,1.2664286449451185,10.594913463171048,7.922991623950353,22.0,1.4662070727298302,4.66389405682241,8.606305289862082,3.9195530460408214
JPM,sac,99,100,6.874804469025543,7.712317277583656,0.06894062758846271,0.060509999999999994,0.008430627588462731,1.8486192373229013,1.8570498649113643,12.183591199679835,6.993982387725757,23.0,1.3234096251056007,4.521096609198181,8.463507842237856,3.8562390711000067
JPM,dqn,123,100,3.5161396094979147,4.218406553988218,0.28070245575343433,0.033269999999999994,0.2474324557534343,-0.18953659574268036,0.05789586001075393,3.5911648305994697,6.000085035663067,10.0,0.0,-0.044321361705628955,6.299409085848984,7.501136426554954
JPM,as,123,100,3.5604609712035438,6.937343645831788,0.007256458178843121,0.0,0.007256458178843121,0.012299309907827054,0.019555768086670176,11.18819201288253,11.148015274005623,0.0,0.044321361705628955,0.0,6.343730447554613,
JPM,twap,123,100,-2.783269476351068,3.057525294307961,0.014198865370939097,0.0,0.014198865370939097,0.047858413772892315,0.06205727914383142,22.888130028954194,22.792649299377146,0.0,-6.299409085848984,-6.343730447554613,0.0,
JPM,ddpg,123,100,6.235860209621347,6.8917906310017205,-0.2672501298800117,0.04100999999999999,-0.3082601298800116,1.1557415203283554,0.8474813904483437,8.197301408748077,4.3873529917689895,3.0,2.7197206001234298,2.6753992384178016,9.01912968597241,3.2078235973773803
JPM,td3,123,100,4.052989086639662,4.628066489146917,-0.13567103582985748,0.013589999999999991,-0.14926103582985747,1.4077882890354274,1.2585272532055698,7.5569886967876725,4.370972883486377,22.0,0.5368494771417469,0.4925281154361182,6.836258562990731,1.05732415821602
JPM,sac,123,100,5.601589812245952,6.273537238134983,-0.023564144789291478,0.008419999999999999,-0.03198414478929149,1.4163510757091122,1.3843669309198205,8.986905353045232,5.715119353691708,29.0,2.0854502027480364,2.0411288410424073,8.38485928859702,2.771317531745396
JPM,dqn,314,100,6.3724268574973575,6.789050126956771,-0.2745472004012678,0.048289999999999986,-0.3228372004012678,0.23831012779476266,-0.08452707260650515,3.942863289812326,4.13151582018499,26.0,0.0,3.5160107333838426,7.701054691810227,5.7977292975183845
JPM,as,314,100,2.8564161241135166,8.898544541714509,0.005257464819375629,0.0,0.005257464819375629,0.0025513759490453703,0.007808840768421,17.516430005313577,17.48919776666859,0.0,-3.5160107333838426,0.0,4.185043958426385,
JPM,twap,314,100,-1.3286278343128683,4.94317419868763,0.014243132488217332,0.0,0.014243132488217332,0.0317646502705825,0.04600778275879982,23.983698364455577,23.904340841397715,0.0,-7.701054691810227,-4.185043958426385,0.0,
JPM,ddpg,314,100,7.905316137072937,8.811535383466294,-0.2590123522970057,0.023509999999999986,-0.2825223522970057,2.0436520237527027,1.7611296714556974,10.722766888214753,5.668418891956438,17.0,1.532889279575577,5.048900012959421,9.233943971385804,3.181334883290835
JPM,td3,314,100,6.84049366316361,7.617266522249144,0.19664052694294087,0.031199999999999995,0.16544052694294092,1.1235317896645447,1.2889723166074856,7.404500112914382,5.110092000860666,36.0,0.4680668056662525,3.9840775390500953,8.169121497476478,2.3847887517646726
JPM,sac,314,100,7.287608615429035,8.986830702015604,0.5809859248501338,0.020759999999999997,0.5602259248501338,1.6631396523382735,2.223365577188408,11.022376560112464,9.354933761535186,29.0,0.9151817579316764,4.431192491315519,8.616236449741903,2.1629524086132546
JPM,dqn,577,100,6.240165363598339,6.920177757595997,0.0045962942197481,0.07859999999999999,-0.07400370578025188,0.07681858619255215,0.0028148804123002916,5.197839685433247,5.097276884766205,23.0,0.0,1.1983876694088036,7.955063965827655,35.94287142749394
JPM,as,577,100,5.041777694189536,8.595805931270407,0.011630694192742824,0.0,0.011630694192742824,0.012459462741230085,0.024090156933972914,12.902920794536216,12.854180247956961,0.0,-1.1983876694088036,0.0,6.756676296418851,
JPM,twap,577,100,-1.714898602229315,3.947518515518441,0.017487858244242326,0.0,0.017487858244242326,0.042528586704567516,0.060016444948809845,22.6181312576266,22.523809848999655,0.0,-7.955063965827655,-6.756676296418851,0.0,
JPM,ddpg,577,100,6.606809924975561,7.000588663523809,0.3162328313861678,0.01747999999999999,0.2987528313861678,0.2865753240329109,0.5853281554190786,3.379896469026635,4.297517294050267,43.0,0.36664456137722296,1.5650322307860267,8.321708527204878,1.4231307519104412
JPM,td3,577,100,4.104872948003793,4.364393464930163,0.4923584410412269,0.12525999999999995,0.36709844104122696,0.11209166812823393,0.4791901091694608,2.547733995275946,3.442976837734356,31.0,-2.135292415594546,-0.9369047461857426,5.81977155023311,-1.0446415868872128
JPM,sac,577,100,5.597248987872203,6.211747613134401,0.07570474604272592,0.06039,0.015314746042725931,-0.07555055866717804,-0.06023581262445212,3.120495832454792,4.908384610679726,45.0,-0.6429163757261352,0.5554712936826686,7.312147590101521,0.7144670655427059
JPM,dqn,811,100,6.150796482754697,7.601664608350632,0.024675660744459326,0.05719999999999999,-0.032524339255540685,0.41505042508484685,0.38252608582930614,7.829743187760845,7.015854807227002,8.0,0.0,2.98287611517385,9.114403100398627,13.008247728421779
JPM,as,811,100,3.167920367580848,8.524922604569019,0.016278552571794686,0.0,0.016278552571794686,0.04776478712844913,0.06404333970024381,15.624223199561056,15.550480233003839,0.0,-2.98287611517385,0.0,6.131526985224777,
JPM,twap,811,100,-2.9636066176439306,3.045235174608333,0.031686505100897,0.0,0.031686505100897,0.08352366159490547,0.11521016669580249,23.284120506689533,23.111774008016805,0.0,-9.114403100398627,-6.131526985224777,0.0,
JPM,ddpg,811,100,6.048881509148784,7.601842866697207,0.10982552688046106,0.0,0.10982552688046106,2.06153429579481,2.1713598226752713,12.17328712575106,8.626442889487175,28.0,-0.10191497360591305,2.8809611415679357,9.012488126792714,1.9753069506429757
JPM,td3,811,100,6.247402299047488,7.072771865118377,-0.2017338088771639,0.11153,-0.31326380887716393,2.101942815709038,1.788679006831874,9.638537237409226,4.951908309689329,15.0,0.09660581629279216,3.079481931466642,9.21100891669142,2.3743651396140577
