market,policy,seed,episodes_completed,objective_bps_dense,selected_dense,objective_bps_sparse,selected_sparse,objective_bps
Synthetic,sac,314,200,5.24768363752,False,4.954233808963191,False,0.2934498285568088
Synthetic,sac,314,250,5.863215956952597,False,5.220573963512425,True,0.6426419934401713
Synthetic,sac,314,300,5.752343373693691,False,4.840433462192353,False,0.911909911501338
Synthetic,sac,314,350,6.14956446063511,False,5.0028679709189205,False,1.1466964897161898
Synthetic,sac,314,400,6.088662171764174,False,4.340036405732653,False,1.7486257660315205
Synthetic,sac,314,450,6.151310851625364,False,5.140932790109718,False,1.0103780615156452
Synthetic,sac,42,0,4.026360763703524,False,4.026360763703524,False,0.0
Synthetic,sac,42,50,2.7865698010814377,False,4.690420956189911,False,-1.9038511551084731
Synthetic,sac,42,99,5.920289375538301,False,4.738765403611936,False,1.1815239719263655
Synthetic,sac,42,100,5.8288272930485014,False,3.9787441892041553,False,1.8500831038443462
Synthetic,sac,42,150,5.60434424188562,False,4.290427311541264,False,1.313916930344356
Synthetic,sac,42,200,5.853028388001576,False,5.107590888635531,False,0.7454374993660453
Synthetic,sac,42,250,6.015924224351612,False,5.64352767760537,False,0.37239654674624223
Synthetic,sac,42,300,6.140377188790394,False,5.850531336516989,False,0.2898458522734053
Synthetic,sac,42,350,6.469545114067261,False,5.947117553105338,False,0.5224275609619227
Synthetic,sac,42,400,6.770886739425842,False,5.731562884892941,False,1.0393238545329009
Synthetic,sac,42,450,6.728295415800137,False,6.194625789420934,False,0.5336696263792025
Synthetic,sac,42,500,6.882336386553165,False,6.196341766060872,False,0.6859946204922931
Synthetic,sac,42,550,6.880748363981625,False,6.314493475802806,False,0.5662548881788192
Synthetic,sac,42,600,6.915684273877934,False,6.683546141979436,False,0.2321381318984983
Synthetic,sac,42,650,6.719349071748217,False,6.980674263516363,False,-0.2613251917681456
Synthetic,sac,42,700,7.047466266134288,False,7.026039529669225,False,0.0214267364650631
Synthetic,sac,42,750,7.078589503545015,False,7.140744644953494,True,-0.06215514140847933
Synthetic,sac,42,800,7.235159054873149,True,7.120761027703613,False,0.1143980271695364
Synthetic,sac,577,0,1.2657673229034156,False,1.2657673229034156,False,0.0
Synthetic,sac,577,50,-0.4891888048089057,False,-1.7979512512914635,False,1.3087624464825578
Synthetic,sac,577,99,1.1871471066778323,False,0.1843592246034032,False,1.0027878820744291
Synthetic,sac,577,100,1.1120919477356208,False,0.3752823741964894,False,0.7368095735391313
Synthetic,sac,577,150,2.3527614153255287,False,0.8972993779359588,False,1.45546203738957
Synthetic,sac,577,200,3.2274787538163165,False,0.713952914044761,False,2.5135258397715554
Synthetic,sac,577,250,3.1166837345984137,False,-0.3196491176941302,False,3.436332852292544
Synthetic,sac,577,300,3.404131614197021,False,1.2697353596476078,False,2.1343962545494133
Synthetic,sac,577,350,3.061109085372082,False,1.6782001885082254,False,1.3829088968638565
Synthetic,sac,577,400,3.131840355674808,False,2.398359508114226,False,0.7334808475605819
Synthetic,sac,577,450,3.2456890115381647,False,2.3540163647810277,False,0.891672646757137
Synthetic,sac,577,500,3.610428268174075,False,2.8970169671839052,False,0.7134113009901699
Synthetic,sac,577,550,3.7943622859417383,False,3.020404620727295,False,0.7739576652144433
Synthetic,sac,577,600,4.130055004941573,True,3.2003622953016864,False,0.9296927096398866
Synthetic,sac,577,650,3.8154136748295255,False,3.2814902055062873,False,0.5339234693232382
Synthetic,sac,577,700,3.7680277263348096,False,3.309566464750947,False,0.4584612615838628
Synthetic,sac,577,750,3.795106342544347,False,3.4368160090353257,True,0.3582903335090215
Synthetic,sac,577,800,3.806754839284352,False,3.3330966936503836,False,0.47365814563396835
Synthetic,sac,7,0,2.7876373504203498,False,2.7876373504203498,False,0.0
Synthetic,sac,7,50,1.4296032020372194,False,2.8321303563437144,False,-1.402527154306495
Synthetic,sac,7,99,2.603111841905258,False,3.2747970011144028,False,-0.6716851592091446
Synthetic,sac,7,100,2.121485723448209,False,3.4137093601239195,False,-1.2922236366757103
Synthetic,sac,7,150,3.5216276373669424,False,3.9207483248103614,False,-0.399120687443419
Synthetic,sac,7,200,4.733219965540987,False,4.2137477927005955,False,0.5194721728403913
Synthetic,sac,7,250,4.757325432413905,False,4.575006131069617,False,0.18231930134428875
Synthetic,sac,7,300,4.696413735103576,False,4.357950487776141,False,0.33846324732743494
Synthetic,sac,7,350,5.035435074245855,False,4.9250818274543295,False,0.1103532467915258
Synthetic,sac,7,400,4.804168802883211,False,5.425097982667385,False,-0.6209291797841736
Synthetic,sac,7,450,4.902027484951463,False,6.000246975151407,False,-1.098219490199944
Synthetic,sac,7,500,5.281972045239391,False,6.024281380088423,True,-0.7423093348490326
Synthetic,sac,7,550,5.044445490591552,False,5.257314364829225,False,-0.21286887423767276
Synthetic,sac,7,600,5.206002579275625,False,5.235814107841961,False,-0.029811528566336065
Synthetic,sac,7,650,5.3468288471417535,False,5.129992844426232,False,0.21683600271552184
Synthetic,sac,7,700,5.275829833440223,False,5.413575051396102,False,-0.1377452179558789
Synthetic,sac,811,0,4.479389699307651,False,4.479389699307651,False,0.0
